Orientation,Slice1
-89.500,1098
-88.500,1200
-87.500,1230
-86.500,1170
-85.500,1250
-84.500,1234
-83.500,1244
-82.500,1301
-81.500,1219
-80.500,1221
-79.500,1203
-78.500,1205
-77.500,1241
-76.500,1240
-75.500,1369
-74.500,1280
-73.500,1393
-72.500,1449
-71.500,1576
-70.500,1640
-69.500,1731
-68.500,1786
-67.500,1841
-66.500,1853
-65.500,1869
-64.500,2033
-63.500,2105
-62.500,2234
-61.500,2309
-60.500,2442
-59.500,2535
-58.500,2520
-57.500,2789
-56.500,2803
-55.500,3050
-54.500,3185
-53.500,3503
-52.500,3666
-51.500,3874
-50.500,4011
-49.500,4102
-48.500,4385
-47.500,4247
-46.500,4544
-45.500,4693
-44.500,4837
-43.500,4869
-42.500,4842
-41.500,4996
-40.500,5138
-39.500,5010
-38.500,5038
-37.500,4689
-36.500,4717
-35.500,4678
-34.500,4554
-33.500,4462
-32.500,4525
-31.500,4379
-30.500,4288
-29.500,4190
-28.500,4267
-27.500,3952
-26.500,4044
-25.500,4002
-24.500,4001
-23.500,4070
-22.500,4034
-21.500,4193
-20.500,3973
-19.500,4056
-18.500,3962
-17.500,3964
-16.500,4023
-15.500,3930
-14.500,3838
-13.500,3855
-12.500,3762
-11.500,3809
-10.500,3914
-9.500,4023
-8.500,4121
-7.500,4102
-6.500,4153
-5.500,4180
-4.500,4170
-3.500,4126
-2.500,4164
-1.500,4270
-0.500,4251
0.500,4418
1.500,4329
2.500,4510
3.500,4668
4.500,4575
5.500,4610
6.500,4998
7.500,4753
8.500,4922
9.500,4948
10.500,4991
11.500,5031
12.500,5306
13.500,5237
14.500,5399
15.500,5226
16.500,5398
17.500,5515
18.500,5598
19.500,5672
20.500,5591
21.500,5424
22.500,5518
23.500,5543
24.500,5457
25.500,5492
26.500,5365
27.500,5208
28.500,5045
29.500,4719
30.500,4476
31.500,4503
32.500,4222
33.500,4055
34.500,3829
35.500,3692
36.500,3598
37.500,3481
38.500,3395
39.500,3169
40.500,2977
41.500,2845
42.500,2567
43.500,2312
44.500,2183
45.500,1999
46.500,1900
47.500,1774
48.500,1698
49.500,1512
50.500,1427
51.500,1468
52.500,1350
53.500,1432
54.500,1343
55.500,1276
56.500,1275
57.500,1238
58.500,1219
59.500,1195
60.500,1210
61.500,1142
62.500,1154
63.500,1134
64.500,1133
65.500,1126
66.500,1032
67.500,1023
68.500,995
69.500,938
70.500,941
71.500,964
72.500,925
73.500,946
74.500,1010
75.500,977
76.500,965
77.500,1000
78.500,939
79.500,968
80.500,915
81.500,985
82.500,988
83.500,1057
84.500,1065
85.500,1015
86.500,1095
87.500,1148
88.500,1048
89.500,1120
