Orientation,Slice1
-89.500,728
-88.500,802
-87.500,771
-86.500,815
-85.500,827
-84.500,850
-83.500,856
-82.500,875
-81.500,910
-80.500,1062
-79.500,970
-78.500,994
-77.500,1076
-76.500,1096
-75.500,1060
-74.500,1127
-73.500,1158
-72.500,1178
-71.500,1235
-70.500,1267
-69.500,1231
-68.500,1377
-67.500,1561
-66.500,1609
-65.500,1708
-64.500,1918
-63.500,1946
-62.500,2019
-61.500,2031
-60.500,2073
-59.500,2157
-58.500,2278
-57.500,2375
-56.500,2529
-55.500,2510
-54.500,2576
-53.500,2632
-52.500,2680
-51.500,2720
-50.500,2948
-49.500,2951
-48.500,2907
-47.500,3088
-46.500,3086
-45.500,3307
-44.500,3228
-43.500,3348
-42.500,3548
-41.500,3487
-40.500,3628
-39.500,3680
-38.500,3755
-37.500,3777
-36.500,3663
-35.500,3703
-34.500,3766
-33.500,3937
-32.500,4000
-31.500,4055
-30.500,3917
-29.500,3992
-28.500,3920
-27.500,3927
-26.500,3813
-25.500,3860
-24.500,3784
-23.500,3894
-22.500,3834
-21.500,3759
-20.500,3772
-19.500,3585
-18.500,3495
-17.500,3508
-16.500,3483
-15.500,3474
-14.500,3320
-13.500,3415
-12.500,3360
-11.500,3392
-10.500,3380
-9.500,3329
-8.500,3194
-7.500,3324
-6.500,3282
-5.500,3127
-4.500,3260
-3.500,3192
-2.500,3131
-1.500,2992
-0.500,2978
0.500,3010
1.500,2939
2.500,2789
3.500,2736
4.500,2617
5.500,2654
6.500,2468
7.500,2466
8.500,2415
9.500,2334
10.500,2359
11.500,2301
12.500,2182
13.500,2172
14.500,2120
15.500,2171
16.500,2093
17.500,2030
18.500,2035
19.500,1937
20.500,1963
21.500,1925
22.500,1866
23.500,1889
24.500,1866
25.500,1753
26.500,1762
27.500,1674
28.500,1655
29.500,1597
30.500,1610
31.500,1533
32.500,1497
33.500,1528
34.500,1472
35.500,1370
36.500,1242
37.500,1215
38.500,1209
39.500,1129
40.500,1171
41.500,1112
42.500,1061
43.500,1057
44.500,999
45.500,935
46.500,955
47.500,879
48.500,923
49.500,763
50.500,828
51.500,802
52.500,787
53.500,714
54.500,684
55.500,752
56.500,713
57.500,708
58.500,634
59.500,641
60.500,659
61.500,663
62.500,611
63.500,606
64.500,620
65.500,586
66.500,578
67.500,550
68.500,582
69.500,605
70.500,571
71.500,631
72.500,653
73.500,647
74.500,604
75.500,684
76.500,615
77.500,627
78.500,589
79.500,625
80.500,656
81.500,708
82.500,711
83.500,704
84.500,754
85.500,729
86.500,777
87.500,696
88.500,714
89.500,714
