Orientation,Slice1
-89.500,322
-88.500,332
-87.500,337
-86.500,342
-85.500,318
-84.500,306
-83.500,296
-82.500,284
-81.500,270
-80.500,310
-79.500,293
-78.500,290
-77.500,307
-76.500,300
-75.500,328
-74.500,319
-73.500,320
-72.500,301
-71.500,337
-70.500,357
-69.500,306
-68.500,336
-67.500,340
-66.500,364
-65.500,391
-64.500,407
-63.500,417
-62.500,430
-61.500,432
-60.500,455
-59.500,489
-58.500,466
-57.500,531
-56.500,563
-55.500,611
-54.500,607
-53.500,634
-52.500,664
-51.500,630
-50.500,703
-49.500,722
-48.500,764
-47.500,776
-46.500,804
-45.500,870
-44.500,940
-43.500,975
-42.500,1059
-41.500,1097
-40.500,1041
-39.500,1084
-38.500,1239
-37.500,1258
-36.500,1295
-35.500,1362
-34.500,1504
-33.500,1533
-32.500,1540
-31.500,1654
-30.500,1728
-29.500,1828
-28.500,1931
-27.500,2055
-26.500,2078
-25.500,2242
-24.500,2329
-23.500,2293
-22.500,2500
-21.500,2506
-20.500,2541
-19.500,2543
-18.500,2619
-17.500,2690
-16.500,2808
-15.500,2764
-14.500,2898
-13.500,2836
-12.500,2949
-11.500,2874
-10.500,3127
-9.500,3147
-8.500,3311
-7.500,3263
-6.500,3216
-5.500,3331
-4.500,3495
-3.500,3520
-2.500,3623
-1.500,3698
-0.500,3726
0.500,3833
1.500,3764
2.500,3893
3.500,3851
4.500,3950
5.500,4103
6.500,4177
7.500,4237
8.500,4332
9.500,4523
10.500,4565
11.500,4639
12.500,4734
13.500,4884
14.500,4983
15.500,4897
16.500,4956
17.500,4954
18.500,4932
19.500,5021
20.500,5001
21.500,5101
22.500,5253
23.500,5240
24.500,5167
25.500,5040
26.500,5076
27.500,5108
28.500,5097
29.500,4852
30.500,4660
31.500,4549
32.500,4366
33.500,4249
34.500,4085
35.500,3916
36.500,3739
37.500,3546
38.500,3275
39.500,3078
40.500,2881
41.500,2612
42.500,2397
43.500,2212
44.500,2020
45.500,1980
46.500,1800
47.500,1592
48.500,1586
49.500,1429
50.500,1320
51.500,1258
52.500,1076
53.500,969
54.500,972
55.500,888
56.500,825
57.500,722
58.500,682
59.500,659
60.500,637
61.500,605
62.500,605
63.500,540
64.500,536
65.500,520
66.500,457
67.500,458
68.500,482
69.500,389
70.500,370
71.500,341
72.500,339
73.500,354
74.500,324
75.500,332
76.500,323
77.500,364
78.500,305
79.500,323
80.500,303
81.500,312
82.500,280
83.500,266
84.500,317
85.500,308
86.500,340
87.500,354
88.500,359
89.500,323
