Orientation,Slice1
-89.500,224
-88.500,227
-87.500,262
-86.500,209
-85.500,298
-84.500,280
-83.500,294
-82.500,285
-81.500,289
-80.500,290
-79.500,315
-78.500,322
-77.500,311
-76.500,315
-75.500,364
-74.500,411
-73.500,408
-72.500,397
-71.500,440
-70.500,437
-69.500,467
-68.500,489
-67.500,458
-66.500,529
-65.500,561
-64.500,561
-63.500,604
-62.500,634
-61.500,698
-60.500,748
-59.500,806
-58.500,870
-57.500,935
-56.500,1044
-55.500,1108
-54.500,1218
-53.500,1370
-52.500,1339
-51.500,1553
-50.500,1577
-49.500,1578
-48.500,1736
-47.500,1788
-46.500,1876
-45.500,2017
-44.500,2129
-43.500,2165
-42.500,2236
-41.500,2299
-40.500,2533
-39.500,2561
-38.500,2727
-37.500,2881
-36.500,2876
-35.500,3080
-34.500,3012
-33.500,3000
-32.500,2958
-31.500,2957
-30.500,3009
-29.500,2959
-28.500,3074
-27.500,3017
-26.500,3122
-25.500,3171
-24.500,3238
-23.500,3290
-22.500,3344
-21.500,3437
-20.500,3431
-19.500,3430
-18.500,3436
-17.500,3360
-16.500,3452
-15.500,3496
-14.500,3502
-13.500,3481
-12.500,3503
-11.500,3417
-10.500,3414
-9.500,3451
-8.500,3390
-7.500,3567
-6.500,3592
-5.500,3613
-4.500,3610
-3.500,3675
-2.500,3662
-1.500,3715
-0.500,3659
0.500,3721
1.500,3773
2.500,3644
3.500,3762
4.500,3773
5.500,3799
6.500,3944
7.500,3954
8.500,3958
9.500,3964
10.500,3976
11.500,3973
12.500,3896
13.500,3964
14.500,3808
15.500,3815
16.500,3779
17.500,3697
18.500,3589
19.500,3514
20.500,3565
21.500,3584
22.500,3503
23.500,3497
24.500,3499
25.500,3538
26.500,3460
27.500,3366
28.500,3246
29.500,3022
30.500,2968
31.500,2743
32.500,2576
33.500,2582
34.500,2495
35.500,2411
36.500,2277
37.500,2077
38.500,1930
39.500,1833
40.500,1738
41.500,1618
42.500,1474
43.500,1406
44.500,1283
45.500,1118
46.500,1103
47.500,1058
48.500,930
49.500,953
50.500,797
51.500,735
52.500,720
53.500,646
54.500,600
55.500,526
56.500,527
57.500,439
58.500,399
59.500,378
60.500,338
61.500,326
62.500,323
63.500,316
64.500,313
65.500,294
66.500,319
67.500,308
68.500,297
69.500,289
70.500,277
71.500,274
72.500,287
73.500,233
74.500,263
75.500,222
76.500,254
77.500,230
78.500,214
79.500,220
80.500,215
81.500,213
82.500,224
83.500,221
84.500,232
85.500,201
86.500,212
87.500,228
88.500,221
89.500,231
