Orientation,Slice1
-89.500,593
-88.500,620
-87.500,685
-86.500,707
-85.500,658
-84.500,659
-83.500,721
-82.500,728
-81.500,752
-80.500,737
-79.500,702
-78.500,668
-77.500,703
-76.500,717
-75.500,744
-74.500,704
-73.500,775
-72.500,730
-71.500,823
-70.500,833
-69.500,868
-68.500,822
-67.500,922
-66.500,918
-65.500,916
-64.500,1051
-63.500,1123
-62.500,1179
-61.500,1268
-60.500,1255
-59.500,1371
-58.500,1344
-57.500,1430
-56.500,1459
-55.500,1537
-54.500,1473
-53.500,1605
-52.500,1709
-51.500,1786
-50.500,1885
-49.500,2018
-48.500,2046
-47.500,2111
-46.500,2209
-45.500,2278
-44.500,2380
-43.500,2482
-42.500,2572
-41.500,2718
-40.500,2738
-39.500,2707
-38.500,2699
-37.500,2622
-36.500,2827
-35.500,2859
-34.500,3066
-33.500,3051
-32.500,3054
-31.500,3115
-30.500,3070
-29.500,3309
-28.500,3266
-27.500,3415
-26.500,3500
-25.500,3281
-24.500,3392
-23.500,3520
-22.500,3643
-21.500,3725
-20.500,3791
-19.500,3886
-18.500,3782
-17.500,3924
-16.500,3960
-15.500,4000
-14.500,4100
-13.500,4153
-12.500,4237
-11.500,4414
-10.500,4398
-9.500,4433
-8.500,4576
-7.500,4528
-6.500,4723
-5.500,4836
-4.500,4848
-3.500,4941
-2.500,4972
-1.500,5035
-0.500,5073
0.500,5161
1.500,5189
2.500,5085
3.500,5126
4.500,5109
5.500,5001
6.500,4888
7.500,4914
8.500,4906
9.500,5008
10.500,4852
11.500,4605
12.500,4674
13.500,4764
14.500,4700
15.500,4718
16.500,4598
17.500,4528
18.500,4417
19.500,4418
20.500,4279
21.500,4207
22.500,3925
23.500,3890
24.500,3833
25.500,3719
26.500,3562
27.500,3502
28.500,3304
29.500,3298
30.500,3327
31.500,3237
32.500,3101
33.500,3182
34.500,3139
35.500,2833
36.500,2702
37.500,2575
38.500,2507
39.500,2379
40.500,2372
41.500,2285
42.500,2138
43.500,2117
44.500,1960
45.500,1837
46.500,1715
47.500,1578
48.500,1454
49.500,1450
50.500,1464
51.500,1317
52.500,1297
53.500,1231
54.500,1136
55.500,1134
56.500,1070
57.500,1024
58.500,1032
59.500,974
60.500,951
61.500,838
62.500,776
63.500,811
64.500,787
65.500,773
66.500,774
67.500,762
68.500,724
69.500,753
70.500,818
71.500,797
72.500,773
73.500,775
74.500,643
75.500,673
76.500,644
77.500,643
78.500,659
79.500,673
80.500,659
81.500,700
82.500,648
83.500,647
84.500,632
85.500,652
86.500,650
87.500,617
88.500,629
89.500,657
