,lam1,P11,lam2,P22
0,0.9999999999999999,0.00018381704175146762,0.9999999999999998,-0.0003286800131787538
1,1.0015769963983892,0.00018381704175146762,1.0008571292491117,-0.0003286800131787538
2,1.0026387338632232,0.00018381704175146762,1.0016902130101832,-0.0003286800131787538
3,1.0039536563044071,0.00018381704175146762,1.0021032676496402,0.0009860400395362613
4,1.0050440083535692,0.00018381704175146762,1.002596097487874,-0.0003286800131787538
5,1.0062679785593893,0.0007965405142563597,1.003195610097967,-0.0003286800131787538
6,1.0078510299986736,0.0007965405142563597,1.0042891163283802,-0.0003286800131787538
7,1.008852086606867,0.00018381704175146762,1.0047958976807796,-0.0003286800131787538
8,1.0097688959897433,0.00018381704175146762,1.0056607121602799,0.0003286800131787538
9,1.0110339981806256,0.0007965405142563597,1.0063359203375004,0.0003286800131787538
10,1.012162853956308,0.0007965405142563597,1.0070520731497632,-0.0003286800131787538
11,1.0136324952092561,0.0013479916395107623,1.008099088602166,0.0003286800131787538
12,1.0150962306587619,0.0007965405142563597,1.008781513951199,0.0003286800131787538
13,1.0161757340230992,0.0019607151120156546,1.0095062207269125,-0.0003286800131787538
14,1.0174539268885001,0.0013479916395107623,1.0104621080326022,0.0003286800131787538
15,1.01820656131039,0.0025734385845205465,1.0108611825969038,-0.0003286800131787538
16,1.0199614966469603,0.0019607151120156546,1.0121311774752884,-0.0003286800131787538
17,1.0211892770350017,0.0013479916395107623,1.0127758001050073,0.0003286800131787538
18,1.0224139849224734,0.0025734385845205465,1.0136921647098418,-0.0003286800131787538
19,1.0236562568907182,0.0013479916395107623,1.0145462309894953,0.0003286800131787538
20,1.0247876047933184,0.0025734385845205465,1.0155443578777381,-0.0003286800131787538
21,1.0265682690722244,0.003186162057025439,1.016668480397627,-0.0003286800131787538
22,1.0275574770465052,0.0013479916395107623,1.0171258729410275,0.0003286800131787538
23,1.0287419813796932,0.003186162057025439,1.0181666603702038,-0.0003286800131787538
24,1.0301680359795777,0.0025734385845205465,1.0189574820671534,-0.0003286800131787538
25,1.0311310524665027,0.0013479916395107623,1.019926750231693,0.0009860400395362613
26,1.0331427032044085,0.003186162057025439,1.0211849717841415,-0.0003286800131787538
27,1.0346199684086324,0.0025734385845205465,1.0220249002352357,-0.0003286800131787538
28,1.0361149598911514,0.0025734385845205465,1.0231685133405959,0.0003286800131787538
29,1.0373388770849399,0.0025734385845205465,1.0238390595889812,-0.0003286800131787538
30,1.0384953012386893,0.0013479916395107623,1.02438388908968,0.0003286800131787538
31,1.0403606291672944,0.003186162057025439,1.0256272972593283,-0.0003286800131787538
32,1.0416817277556427,0.0025734385845205465,1.0268452426324772,0.0003286800131787538
33,1.043045585704381,0.0013479916395107623,1.0268964844261248,0.0003286800131787538
34,1.044771521589944,0.003186162057025439,1.028385336656409,0.0003286800131787538
35,1.046105200656624,0.0019607151120156546,1.029202843103286,0.0003286800131787538
36,1.0479561381859888,0.003186162057025439,1.0308501926023785,0.0009860400395362613
37,1.0489846802984821,0.003186162057025439,1.0314232712206373,0.0016434000658937691
38,1.0503447622268929,0.0019607151120156546,1.032578274509112,0.0016434000658937691
39,1.0516687488131897,0.003186162057025439,1.033683407517495,0.0016434000658937691
40,1.0532594060927125,0.003186162057025439,1.03456150691636,0.003023856121244535
41,1.0554198439839864,0.003186162057025439,1.035810618587873,0.0016434000658937691
42,1.057114891984244,0.003186162057025439,1.036727693711705,0.00433857617395955
43,1.0582304827904423,0.0037988855295303303,1.0374712184679213,0.003023856121244535
44,1.0597245214435422,0.0037988855295303303,1.0384930483512143,0.0036812161476020423
45,1.0608539109624646,0.0037988855295303303,1.039081469713428,0.0036812161476020423
46,1.0625743785251252,0.0037988855295303303,1.0400534389958331,0.0023664960948870275
47,1.0639485049811943,0.0037988855295303303,1.0407570107542181,0.0036812161476020423
48,1.0655123405457874,0.0037988855295303303,1.0413734550357205,0.003023856121244535
49,1.0665317792325175,0.005024332474540115,1.041973574913786,0.003023856121244535
50,1.0679404804211874,0.006249779419549899,1.0428885103074672,0.00433857617395955
51,1.0692243818419065,0.006249779419549899,1.0433887969580589,0.0049959362003170575
52,1.0707224436925982,0.0074752263645596825,1.0443650112129303,0.00433857617395955
53,1.0724604391824308,0.0074752263645596825,1.0448441195349512,0.0049959362003170575
54,1.0726207935488503,0.006862502892054791,1.0449105541438641,0.0049959362003170575
55,1.0748366197357624,0.008700673309569468,1.0462011434718184,0.0049959362003170575
56,1.0757962574904234,0.008700673309569468,1.046275386120183,0.007625376305747088
57,1.0771360048178398,0.009864847907328762,1.0467346589809696,0.007625376305747088
58,1.0780810734558766,0.011703018324843438,1.0470303959774934,0.01032055241381287
59,1.079670989635239,0.010477571379833654,1.0472177408153438,0.008282736332104596
60,1.080221576902111,0.011703018324843438,1.0472772800173795,0.00966319238745536
61,1.0814274797738777,0.011090294852338546,1.0474850722857707,0.00966319238745536
62,1.0827135517188031,0.012928465269853221,1.048142890733876,0.01032055241381287
63,1.0838139073775843,0.013541188742358113,1.0485981432111933,0.011635272466527884
64,1.0849188390939977,0.014766635687367897,1.0491325131755787,0.012949992519242899
65,1.085343455992034,0.016604806104882575,1.049268203026766,0.012949992519242899
66,1.087770406317655,0.01838170417514676,1.0499090293926785,0.011635272466527884
67,1.088383121267626,0.020219874592661436,1.0500029100663761,0.014264712571957914
68,1.0889987469307918,0.02083259806516633,1.0504042269148601,0.01557943262467293
69,1.0898392350009407,0.023283491955185896,1.0506859669712223,0.01557943262467293
70,1.090851598536339,0.023283491955185896,1.0513031999641915,0.01827460873273871
