Orientation,Slice1
-89.500,3646
-88.500,3797
-87.500,3798
-86.500,3903
-85.500,3971
-84.500,3835
-83.500,3747
-82.500,3881
-81.500,3899
-80.500,4010
-79.500,4290
-78.500,4323
-77.500,4486
-76.500,4584
-75.500,4782
-74.500,4953
-73.500,5183
-72.500,5400
-71.500,5596
-70.500,5882
-69.500,6313
-68.500,6534
-67.500,6892
-66.500,7134
-65.500,7178
-64.500,7611
-63.500,8097
-62.500,8724
-61.500,8874
-60.500,9638
-59.500,9877
-58.500,10208
-57.500,10596
-56.500,10658
-55.500,10897
-54.500,11122
-53.500,11264
-52.500,11368
-51.500,11136
-50.500,11030
-49.500,10929
-48.500,10965
-47.500,10731
-46.500,10591
-45.500,10243
-44.500,10080
-43.500,9898
-42.500,9871
-41.500,9876
-40.500,9223
-39.500,8989
-38.500,8878
-37.500,8660
-36.500,8267
-35.500,8097
-34.500,8121
-33.500,7786
-32.500,7794
-31.500,7427
-30.500,7253
-29.500,6797
-28.500,6444
-27.500,6059
-26.500,6105
-25.500,5755
-24.500,5572
-23.500,5516
-22.500,5280
-21.500,5321
-20.500,5141
-19.500,5050
-18.500,4832
-17.500,4626
-16.500,4437
-15.500,4342
-14.500,4179
-13.500,4266
-12.500,4162
-11.500,4044
-10.500,3965
-9.500,3862
-8.500,3802
-7.500,3751
-6.500,3707
-5.500,3608
-4.500,3562
-3.500,3461
-2.500,3512
-1.500,3286
-0.500,3436
0.500,3420
1.500,3378
2.500,3374
3.500,3432
4.500,3428
5.500,3503
6.500,3364
7.500,3595
8.500,3575
9.500,3646
10.500,3824
11.500,3804
12.500,3944
13.500,4147
14.500,4064
15.500,4228
16.500,4523
17.500,4708
18.500,4819
19.500,4913
20.500,5050
21.500,5316
22.500,5460
23.500,5434
24.500,5567
25.500,5924
26.500,6193
27.500,6156
28.500,6426
29.500,6464
30.500,6661
31.500,6572
32.500,6628
33.500,6468
34.500,6437
35.500,6416
36.500,6278
37.500,6239
38.500,6120
39.500,5940
40.500,5728
41.500,5440
42.500,5500
43.500,5219
44.500,5147
45.500,4999
46.500,4996
47.500,4910
48.500,4639
49.500,4562
50.500,4596
51.500,4396
52.500,4293
53.500,4250
54.500,4160
55.500,4085
56.500,4109
57.500,3969
58.500,3874
59.500,3886
60.500,3746
61.500,3660
62.500,3558
63.500,3475
64.500,3327
65.500,3320
66.500,3277
67.500,3338
68.500,3250
69.500,3376
70.500,3264
71.500,3185
72.500,3245
73.500,3290
74.500,3202
75.500,3324
76.500,3379
77.500,3374
78.500,3295
79.500,3281
80.500,3288
81.500,3447
82.500,3470
83.500,3554
84.500,3648
85.500,3578
86.500,3458
87.500,3547
88.500,3719
89.500,3668
