Orientation,Slice1
-89.500,4089
-88.500,4068
-87.500,4018
-86.500,3917
-85.500,3717
-84.500,3574
-83.500,3401
-82.500,3443
-81.500,3196
-80.500,3182
-79.500,3043
-78.500,3035
-77.500,2935
-76.500,2723
-75.500,2644
-74.500,2592
-73.500,2459
-72.500,2537
-71.500,2434
-70.500,2394
-69.500,2270
-68.500,2411
-67.500,2312
-66.500,2334
-65.500,2409
-64.500,2315
-63.500,2285
-62.500,2317
-61.500,2326
-60.500,2364
-59.500,2333
-58.500,2447
-57.500,2575
-56.500,2573
-55.500,2573
-54.500,2533
-53.500,2717
-52.500,2831
-51.500,2789
-50.500,2791
-49.500,2853
-48.500,3009
-47.500,3059
-46.500,3089
-45.500,3098
-44.500,3255
-43.500,3264
-42.500,3443
-41.500,3588
-40.500,3604
-39.500,3729
-38.500,3805
-37.500,4074
-36.500,3968
-35.500,4295
-34.500,4430
-33.500,4514
-32.500,4876
-31.500,5024
-30.500,5314
-29.500,5279
-28.500,5547
-27.500,5728
-26.500,6192
-25.500,6302
-24.500,6408
-23.500,6603
-22.500,6866
-21.500,7016
-20.500,7149
-19.500,7307
-18.500,7566
-17.500,7759
-16.500,8218
-15.500,8518
-14.500,9155
-13.500,9448
-12.500,9783
-11.500,10027
-10.500,10181
-9.500,10618
-8.500,10664
-7.500,10982
-6.500,11444
-5.500,11745
-4.500,12179
-3.500,13010
-2.500,13383
-1.500,13582
-0.500,13801
0.500,13418
1.500,13357
2.500,12856
3.500,12456
4.500,11767
5.500,11579
6.500,11197
7.500,10937
8.500,10683
9.500,10646
10.500,10354
11.500,9855
12.500,9601
13.500,9438
14.500,9370
15.500,9086
16.500,8756
17.500,8464
18.500,8085
19.500,8101
20.500,7717
21.500,7749
22.500,7590
23.500,7271
24.500,7338
25.500,7244
26.500,7241
27.500,7127
28.500,6972
29.500,6862
30.500,6484
31.500,6471
32.500,6186
33.500,6112
34.500,5887
35.500,5936
36.500,5726
37.500,5775
38.500,5527
39.500,5523
40.500,5336
41.500,5134
42.500,4861
43.500,4733
44.500,4711
45.500,4396
46.500,4295
47.500,4233
48.500,4161
49.500,4014
50.500,3919
51.500,3804
52.500,3695
53.500,3598
54.500,3492
55.500,3366
56.500,3510
57.500,3243
58.500,3334
59.500,3228
60.500,3055
61.500,3224
62.500,3071
63.500,3159
64.500,3029
65.500,3062
66.500,3111
67.500,3043
68.500,3004
69.500,2935
70.500,2976
71.500,2864
72.500,2973
73.500,3016
74.500,2942
75.500,2943
76.500,3011
77.500,3155
78.500,3140
79.500,3133
80.500,3264
81.500,3358
82.500,3355
83.500,3479
84.500,3650
85.500,3613
86.500,3571
87.500,3857
88.500,3881
89.500,4057
