Orientation,Slice1
-89.500,3143
-88.500,3285
-87.500,3325
-86.500,3271
-85.500,3373
-84.500,3256
-83.500,3310
-82.500,2988
-81.500,3048
-80.500,3036
-79.500,3099
-78.500,3206
-77.500,3179
-76.500,3254
-75.500,3296
-74.500,3213
-73.500,3277
-72.500,3328
-71.500,3366
-70.500,3328
-69.500,3375
-68.500,3391
-67.500,3401
-66.500,3424
-65.500,3321
-64.500,3421
-63.500,3489
-62.500,3544
-61.500,3492
-60.500,3597
-59.500,3685
-58.500,3658
-57.500,3623
-56.500,3773
-55.500,3786
-54.500,3740
-53.500,3943
-52.500,4094
-51.500,4063
-50.500,4283
-49.500,4252
-48.500,4335
-47.500,4412
-46.500,4627
-45.500,4608
-44.500,4761
-43.500,4714
-42.500,5034
-41.500,5004
-40.500,5046
-39.500,5295
-38.500,5428
-37.500,5599
-36.500,5789
-35.500,5781
-34.500,5781
-33.500,6143
-32.500,6375
-31.500,6472
-30.500,6904
-29.500,6769
-28.500,7221
-27.500,7307
-26.500,7616
-25.500,7822
-24.500,7830
-23.500,8211
-22.500,8324
-21.500,8497
-20.500,8918
-19.500,9126
-18.500,9490
-17.500,9779
-16.500,10186
-15.500,10358
-14.500,10799
-13.500,11173
-12.500,11652
-11.500,12089
-10.500,12472
-9.500,12762
-8.500,13154
-7.500,13770
-6.500,14036
-5.500,14423
-4.500,14602
-3.500,15216
-2.500,16117
-1.500,16327
-0.500,16470
0.500,16854
1.500,16884
2.500,16505
3.500,16045
4.500,15766
5.500,15288
6.500,14848
7.500,14462
8.500,13859
9.500,13477
10.500,12997
11.500,12764
12.500,12274
13.500,11787
14.500,11471
15.500,11075
16.500,10863
17.500,10389
18.500,9918
19.500,9873
20.500,9400
21.500,9148
22.500,8830
23.500,8576
24.500,8028
25.500,7809
26.500,7548
27.500,7339
28.500,7125
29.500,6858
30.500,6700
31.500,6340
32.500,6072
33.500,5996
34.500,5776
35.500,5591
36.500,5442
37.500,5232
38.500,4967
39.500,4789
40.500,4736
41.500,4537
42.500,4288
43.500,4121
44.500,4056
45.500,4003
46.500,3879
47.500,3875
48.500,3779
49.500,3634
50.500,3483
51.500,3381
52.500,3337
53.500,3241
54.500,3144
55.500,3197
56.500,3119
57.500,3018
58.500,3023
59.500,2975
60.500,2816
61.500,2769
62.500,2793
63.500,2730
64.500,2708
65.500,2742
66.500,2728
67.500,2736
68.500,2670
69.500,2625
70.500,2613
71.500,2618
72.500,2593
73.500,2620
74.500,2648
75.500,2708
76.500,2706
77.500,2698
78.500,2691
79.500,2827
80.500,2767
81.500,2811
82.500,2881
83.500,2829
84.500,2844
85.500,3078
86.500,3010
87.500,3130
88.500,3035
89.500,3113
