Orientation,Slice1
-89.500,5159
-88.500,5440
-87.500,5333
-86.500,5510
-85.500,5691
-84.500,5723
-83.500,5709
-82.500,5639
-81.500,5668
-80.500,5613
-79.500,5479
-78.500,5624
-77.500,5604
-76.500,5538
-75.500,5798
-74.500,5659
-73.500,5715
-72.500,5695
-71.500,5683
-70.500,5654
-69.500,5643
-68.500,5456
-67.500,5614
-66.500,5478
-65.500,5461
-64.500,5471
-63.500,5459
-62.500,5461
-61.500,5433
-60.500,5456
-59.500,5498
-58.500,5468
-57.500,5368
-56.500,5578
-55.500,5499
-54.500,5583
-53.500,5487
-52.500,5569
-51.500,5666
-50.500,5577
-49.500,5658
-48.500,5733
-47.500,5897
-46.500,6028
-45.500,5912
-44.500,6170
-43.500,6125
-42.500,6202
-41.500,6152
-40.500,6365
-39.500,6292
-38.500,6294
-37.500,6456
-36.500,6492
-35.500,6574
-34.500,6728
-33.500,6688
-32.500,6744
-31.500,6886
-30.500,7010
-29.500,6987
-28.500,7293
-27.500,7210
-26.500,7254
-25.500,7312
-24.500,7465
-23.500,7359
-22.500,7510
-21.500,7725
-20.500,7863
-19.500,7935
-18.500,8589
-17.500,8329
-16.500,8762
-15.500,8941
-14.500,9152
-13.500,9476
-12.500,9375
-11.500,9641
-10.500,9684
-9.500,9915
-8.500,10013
-7.500,10409
-6.500,10594
-5.500,10800
-4.500,11576
-3.500,11372
-2.500,11859
-1.500,11913
-0.500,11878
0.500,11854
1.500,11041
2.500,11002
3.500,10648
4.500,10430
5.500,9936
6.500,9788
7.500,9466
8.500,9291
9.500,8934
10.500,8621
11.500,8554
12.500,8244
13.500,8006
14.500,7746
15.500,7520
16.500,7415
17.500,7044
18.500,6919
19.500,6630
20.500,6386
21.500,6285
22.500,5906
23.500,5621
24.500,5568
25.500,5417
26.500,5170
27.500,5126
28.500,5033
29.500,4886
30.500,4746
31.500,4475
32.500,4450
33.500,4297
34.500,4304
35.500,4161
36.500,4018
37.500,4006
38.500,3938
39.500,3883
40.500,3807
41.500,3764
42.500,3702
43.500,3620
44.500,3578
45.500,3388
46.500,3308
47.500,3254
48.500,3179
49.500,3115
50.500,3085
51.500,2935
52.500,2886
53.500,2959
54.500,2913
55.500,2979
56.500,2943
57.500,2845
58.500,2826
59.500,2812
60.500,2815
61.500,2846
62.500,2777
63.500,2658
64.500,2801
65.500,2779
66.500,2796
67.500,2771
68.500,2934
69.500,2968
70.500,2888
71.500,2891
72.500,2868
73.500,2934
74.500,2994
75.500,3138
76.500,3228
77.500,3309
78.500,3457
79.500,3459
80.500,3527
81.500,3600
82.500,3831
83.500,3832
84.500,3982
85.500,4131
86.500,4271
87.500,4576
88.500,4770
89.500,4919
