Orientation,Slice1
-89.500,4870
-88.500,4987
-87.500,4972
-86.500,5266
-85.500,5156
-84.500,5083
-83.500,5077
-82.500,5066
-81.500,4968
-80.500,4840
-79.500,4882
-78.500,5138
-77.500,5174
-76.500,5140
-75.500,4956
-74.500,5075
-73.500,5321
-72.500,5175
-71.500,5260
-70.500,5095
-69.500,5255
-68.500,5081
-67.500,5106
-66.500,5236
-65.500,5235
-64.500,5291
-63.500,5288
-62.500,5193
-61.500,5510
-60.500,5358
-59.500,5396
-58.500,5334
-57.500,5555
-56.500,5521
-55.500,5597
-54.500,5746
-53.500,5746
-52.500,5896
-51.500,5854
-50.500,5984
-49.500,6121
-48.500,6212
-47.500,6417
-46.500,6439
-45.500,6472
-44.500,6607
-43.500,6579
-42.500,6690
-41.500,6954
-40.500,7293
-39.500,7233
-38.500,7280
-37.500,7351
-36.500,7348
-35.500,7596
-34.500,7770
-33.500,7770
-32.500,8055
-31.500,8037
-30.500,8063
-29.500,8221
-28.500,8248
-27.500,8349
-26.500,8498
-25.500,8431
-24.500,8711
-23.500,8785
-22.500,9023
-21.500,9256
-20.500,9630
-19.500,9707
-18.500,9862
-17.500,9973
-16.500,10418
-15.500,10569
-14.500,10930
-13.500,11543
-12.500,11985
-11.500,12384
-10.500,12520
-9.500,13050
-8.500,12890
-7.500,13269
-6.500,13488
-5.500,13994
-4.500,14023
-3.500,14501
-2.500,14823
-1.500,15132
-0.500,15088
0.500,14947
1.500,14697
2.500,14133
3.500,13777
4.500,13514
5.500,13036
6.500,12877
7.500,12561
8.500,11816
9.500,11197
10.500,11208
11.500,10594
12.500,10459
13.500,9996
14.500,9629
15.500,9123
16.500,8760
17.500,8640
18.500,8284
19.500,8084
20.500,7709
21.500,7444
22.500,7396
23.500,7240
24.500,6956
25.500,6991
26.500,6683
27.500,6588
28.500,6444
29.500,6366
30.500,5965
31.500,6054
32.500,5749
33.500,5587
34.500,5389
35.500,5513
36.500,5235
37.500,5250
38.500,5117
39.500,4884
40.500,4784
41.500,4776
42.500,4684
43.500,4535
44.500,4411
45.500,4515
46.500,4484
47.500,4354
48.500,4360
49.500,4340
50.500,4220
51.500,4232
52.500,4073
53.500,3918
54.500,3865
55.500,3915
56.500,3834
57.500,3786
58.500,3693
59.500,3660
60.500,3507
61.500,3416
62.500,3460
63.500,3464
64.500,3357
65.500,3362
66.500,3511
67.500,3396
68.500,3429
69.500,3495
70.500,3532
71.500,3561
72.500,3510
73.500,3542
74.500,3658
75.500,3748
76.500,3761
77.500,3954
78.500,3934
79.500,3961
80.500,3976
81.500,4026
82.500,4083
83.500,4249
84.500,4227
85.500,4286
86.500,4284
87.500,4474
88.500,4510
89.500,4699
