,lam1,P11,lam2,P22
0,1.0000000000000002,0.0008087408713374147,1.0,0.0011450618198669573
1,1.0006320873683148,-0.0012131113070061221,1.0012430069354965,-0.00020206973291769835
2,1.00132179952665,-0.0005391605808916098,1.0026022511779726,0.00047149604347462945
3,1.0020663818652389,0.00013479014522290244,1.003567858301753,0.00047149604347462945
4,1.0027458768216355,-0.0012131113070061221,1.004786101956528,-0.00020206973291769835
5,1.0035906890624473,0.0014826915974519269,1.0062799578428228,0.00047149604347462945
6,1.0043849846535553,-0.0005391605808916098,1.0071355363110537,0.00047149604347462945
7,1.0047305436073888,0.002156642323566439,1.0078337209062695,0.0011450618198669573
8,1.005707584097997,0.0014826915974519269,1.008800882626782,0.00047149604347462945
9,1.0063102704501996,0.0014826915974519269,1.0096796154753311,0.0011450618198669573
10,1.0072265540028933,0.003504543775795464,1.0108979240520686,0.002492193372651613
11,1.0079868216829104,0.002156642323566439,1.011693898177329,0.002492193372651613
12,1.008735762920703,0.003504543775795464,1.0126843196007504,0.004580247279467829
13,1.0094665900897624,0.004178494501909976,1.0134218460997544,0.002492193372651613
14,1.0104912408891804,0.0028305930496809514,1.0141883080804366,0.003906681503075502
15,1.0110711782406587,0.0028305930496809514,1.0148045978796554,0.003906681503075502
16,1.0115195796798964,0.0014826915974519269,1.0156253818039749,0.0031657591490439406
17,1.0121162760750178,0.003504543775795464,1.0161963119353283,0.004580247279467829
18,1.0126728272960626,0.004178494501909976,1.0167251986590118,0.005253813055860156
19,1.0133116352160592,0.004178494501909976,1.0174343707066469,0.005253813055860156
20,1.0141507768647904,0.004178494501909976,1.018002286964042,0.0059273788322524845
21,1.0146815297981915,0.004178494501909976,1.018606810772771,0.007948076161429469
22,1.015002930868516,0.0048524452280244885,1.0189400424545083,0.009295207714214123
23,1.0153873038041255,0.006874297406368025,1.019174685677918,0.009295207714214123
24,1.015687357293073,0.006200346680253512,1.019777594331507,0.010709695844638012
25,1.0164163285535324,0.00882875451210011,1.0205534291682383,0.012056827397422667
26,1.0165258700745452,0.0074808530598710855,1.020808027185468,0.012730393173814995
27,1.016782748801134,0.008154803785985598,1.021082545672005,0.01407752472659965
28,1.0172417365047515,0.009502705238214624,1.0219109088442917,0.012056827397422667
29,1.0172741696498382,0.009502705238214624,1.022315058924438,0.016098222055776636
30,1.0174564917379214,0.009502705238214624,1.0227435121228476,0.016771787832168962
31,1.0178666921996482,0.012872458868787184,1.0232809488429604,0.02088053906816216
32,1.0179246696237838,0.01152455741655816,1.0238188152429581,0.023574802173731476
33,1.0180463499008139,0.014220360321016208,1.0239818955780073,0.02498929030415536
34,1.018184594636819,0.012872458868787184,1.0246627336940353,0.027009987633332344
35,1.0182652201809153,0.012872458868787184,1.0250774217925347,0.029704250738901657
36,1.0184173774454435,0.012872458868787184,1.0254586818760145,0.032465870422110195
37,1.0182532712754326,0.01219850814267267,1.025718214763362,0.03583369930407184
38,1.0182408616443137,0.012872458868787184,1.0259728254194733,0.03650726508046417
39,1.0186607715135105,0.01489431104713072,1.026608331175444,0.039268884763672705
40,1.0185249455938867,0.01489431104713072,1.0270473245701952,0.04263671364563435
41,1.0183298537162109,0.01489431104713072,1.0275906003898858,0.04607189910523522
42,1.0183328701011731,0.016174817426748294,1.0278607211792348,0.04943972798719686
43,1.0183361748505662,0.016848768152862806,1.0284260457876977,0.05354847922319006
44,1.018181307113095,0.016174817426748294,1.0288589237941284,0.05893700543432868
45,1.0182542680941917,0.020218521783435365,1.0292342173713969,0.062372190893929556
46,1.0183610664888707,0.018870620331206345,1.0296377462762245,0.06304575667032189
47,1.0182667083719026,0.020218521783435365,1.0300478615569348,0.06782807368270742
48,1.018176483324658,0.022240373961778904,1.0304820913195416,0.07321659989384603
49,1.0183525957185582,0.020218521783435365,1.031019774238861,0.07867248268262388
50,1.0181227015866772,0.02358827541400793,1.0315249892024805,0.08412836547140175
51,1.0179388392963096,0.0248687817936255,1.0316587276628446,0.08749619435336338
52,1.017580758630543,0.0248687817936255,1.0316833623760324,0.09227851136574891
53,1.0179224076686877,0.026216683245854525,1.032470070346223,0.09706082837813444
54,1.0178263057531838,0.02689063397196904,1.0328321060393992,0.10110222303648841
55,1.0175847483468874,0.029586436876427088,1.0332158456549625,0.10790523737805091
56,1.017516547981535,0.027564584698083552,1.0336080821933962,0.1140346859432211
57,1.017533429588635,0.0302603876025416,1.0338111978906246,0.11949056873199895
58,1.0175574733329316,0.03093433832865611,1.0343936820894686,0.12562001729716912
59,1.0173471950021835,0.03295619050699965,1.0348595591563792,0.13242303163873165
60,1.0172269851086866,0.035584598338846245,1.035152270003612,0.13713799207347793
61,1.0172709850190607,0.034910647612731736,1.0354991536164113,0.14326744063864813
62,1.0173098754744916,0.035584598338846245,1.0358082159671969,0.15148494311063454
63,1.0172179287627252,0.03895435196941881,1.0362949019166046,0.16030865478137402
64,1.017322559897213,0.037606450517189784,1.0368193411071818,0.16502361521612033
65,1.017015321553482,0.037606450517189784,1.0371596156076195,0.1732411176881067
66,1.0172184405261353,0.041650154873876855,1.0372779677661235,0.1820648293588462
67,1.017434808796559,0.04293066125349443,1.0376990710341887,0.18819427792401638
68,1.0177704028550558,0.041650154873876855,1.038140801433456,0.1949972922655789
69,1.0182777415282476,0.04562646415795248,1.039178093133198,0.2038210039363184
70,1.018252897236377,0.04697436561018151,1.039410641172082,0.2126447156070579
71,1.0183874599359066,0.047648316336296015,1.039986042447605,0.22079486150140504
72,1.018280247072283,0.04967016851463955,1.0403220980739485,0.2303594955261761
