,lam1,P11,lam2,P22
0,1.0,-0.0012143258063123355,0.9999999999999998,0.0004686851373247452
1,1.0014821595721837,-0.0012143258063123355,1.0008696575592753,0.0004686851373247452
2,1.0029653827245741,-0.000539700358361038,1.0014364684682722,0.00180778552968116
3,1.0037680688743005,0.0001349250895902595,1.0020354780277578,0.00180778552968116
4,1.0050667208235788,-0.000539700358361038,1.0028027568572928,0.0004686851373247452
5,1.0066823993976504,0.0014841759854928541,1.003316145946233,0.002477335725859367
6,1.0081920330541791,-0.0012143258063123355,1.0039067312689676,0.003146885922037575
7,1.0092775694950675,-0.000539700358361038,1.0043147408845279,0.003146885922037575
8,1.010789858699387,0.0001349250895902595,1.0049704654160039,0.003146885922037575
9,1.0121267905812645,-0.0012143258063123355,1.0052068626952133,0.004552941334011811
10,1.0136335832463408,0.0008095505375415569,1.0056493426198734,0.003146885922037575
11,1.0153420413705068,0.0001349250895902595,1.0061158674582793,0.0038833911378336034
12,1.0171178929980782,-0.0012143258063123355,1.00642059105041,0.004552941334011811
13,1.0186708803375233,0.0028334268813954492,1.0068644399139564,0.00180778552968116
14,1.0199862370282957,0.0028334268813954492,1.0071037948269046,0.004552941334011811
15,1.0211191552980414,0.0028334268813954492,1.0070725446103304,0.0038833911378336034
16,1.0233200039137034,0.0014841759854928541,1.0075439880973716,0.002477335725859367
17,1.0245279152113977,0.0035080523293467467,1.007836419775091,0.004552941334011811
18,1.0260590947936772,0.0028334268813954492,1.0084362911549534,0.004552941334011811
19,1.0273041136133527,0.004182677777298044,1.0091711528262797,0.004552941334011811
20,1.0282926908867935,0.004182677777298044,1.0094144064985788,0.005222491530190018
21,1.02973569478389,0.006206554121151936,1.0098713506907018,0.005222491530190018
22,1.0304600943731557,0.008837593368161997,1.0102162723511112,0.005222491530190018
23,1.0312040730521905,0.007488342472259401,1.0109142462519767,0.005222491530190018
24,1.0321946703770783,0.008837593368161997,1.0110168832290618,0.006561591922546433
25,1.0333978410238234,0.009512218816113294,1.0118926361396672,0.007900692314902848
26,1.0343298828178293,0.012210720607918482,1.012053568521173,0.007900692314902848
27,1.0351379022443308,0.012210720607918482,1.0117023708853812,0.009239792707259263
28,1.0364449231615942,0.013559971503821079,1.0117602573405837,0.009239792707259263
29,1.0372934910443696,0.013559971503821079,1.011701775465449,0.007900692314902848
30,1.037714276137069,0.014909222399723672,1.0115670217177348,0.009909342903437469
31,1.038719454946461,0.015583847847674972,1.0119037680129335,0.010645848119233497
32,1.039589461165235,0.017540261646733734,1.0120127669834822,0.009909342903437469
33,1.0406464492546925,0.02023876343853892,1.0121736327501025,0.010645848119233497
34,1.0411762879254256,0.022262639782392814,1.0114503791185654,0.010645848119233497
35,1.04137943246765,0.024286516126246705,1.0117022097232398,0.01265449870776812
36,1.0426152956777717,0.025568304477354174,1.0122828270358888,0.013324048903946329
37,1.0429889458032586,0.027592180821208068,1.0120168896084412,0.011984948511589912
38,1.0430927363578304,0.030290682613013254,1.0119571328683086,0.011984948511589912
39,1.0438999130932187,0.03231455895686715,1.0127767638682907,0.013324048903946329
40,1.0446862720463659,0.03494559820387721,1.012829555730949,0.013324048903946329
41,1.0450886244156095,0.0369694745477311,1.0128830316104207,0.013993599100124534
42,1.0456783571600856,0.0376440999956824,1.0128787704007742,0.016002249688659157
43,1.0462424928248897,0.04169185268339018,1.012871173946871,0.016002249688659157
44,1.0467036167649757,0.04229901558654635,1.012774516280514,0.016002249688659157
45,1.0474234615095819,0.047021393722205436,1.0126140541264708,0.0180778552968116
46,1.0476851361636508,0.04769601917015672,1.0124997090393377,0.016002249688659157
47,1.048033904692646,0.05235093476102068,1.0127405760674026,0.01874740549298981
48,1.0486653673705626,0.05572406200077717,1.012381275370228,0.02142560627770264
49,1.0491059940409189,0.062402853935495016,1.0121375047815457,0.02142560627770264
50,1.0495612604887805,0.06307747938344631,1.011908868987379,0.022764706670059053
51,1.0503705533975716,0.06577598117525149,1.0120115166485293,0.022764706670059053
52,1.0507251625795493,0.06908164587021286,1.0116035600364934,0.025509862474389702
53,1.0508811303710885,0.07447864945382324,1.0115150717560943,0.02617941267056791
54,1.051214348819015,0.07845893959673589,1.0114089551306207,0.02617941267056791
55,1.0518070935628938,0.08318131773239498,1.0111252994761328,0.02684896286674612
56,1.0525099002931015,0.08581235697940504,1.0109727468702885,0.02818806325910253
57,1.0530402115477524,0.08986010966711282,1.010869866846662,0.03160276925961139
58,1.053525225340924,0.09518965070592807,1.010943092411579,0.03160276925961139
59,1.0538779665571265,0.10058665428953845,1.010857789125958,0.032272319455789594
60,1.0541660451175228,0.1052415698804024,1.01099300467766,0.03628962063285884
61,1.0547832518242168,0.10928932256811019,1.0104981487339413,0.03562007043668064
62,1.0552562103391596,0.11259498726307154,1.0103743124640039,0.03628962063285884
63,1.0559129483074041,0.11934124174258452,1.010518174293235,0.03903477643718949
64,1.0560797239425275,0.12467078278139977,1.0101243051923492,0.03829827122139347
65,1.0563571200829738,0.1320242001640689,1.0097075504720272,0.03762872102521526
66,1.057259877011821,0.13607195285177667,1.0097195307097366,0.043052077614258735
67,1.0572771947422155,0.14275074478649455,1.0093875100222902,0.04506072820279336
68,1.0577727934209065,0.14808028582530977,1.0092096552029064,0.044391178006615156
69,1.0578439263410877,0.15280266396096887,1.0093615453620572,0.04780588400712401
70,1.0586852259558424,0.16083070679158928,1.0088837681099923,0.04847543420330221
71,1.0589497375950472,0.16481099693450196,1.00892640760931,0.052559690399989284
72,1.0590389328699548,0.17283903976512238,1.008867726414667,0.0538987907923457
73,1.0598417294950881,0.18025991969258667,1.0088167418068306,0.05858564216559315
74,1.0598321653278369,0.18424020983549932,1.0087879656963004,0.05858564216559315
