Orientation,Slice1
-89.500,469
-88.500,492
-87.500,444
-86.500,495
-85.500,476
-84.500,480
-83.500,451
-82.500,450
-81.500,448
-80.500,454
-79.500,505
-78.500,495
-77.500,511
-76.500,492
-75.500,526
-74.500,504
-73.500,552
-72.500,619
-71.500,557
-70.500,598
-69.500,644
-68.500,624
-67.500,671
-66.500,677
-65.500,676
-64.500,787
-63.500,737
-62.500,800
-61.500,801
-60.500,933
-59.500,948
-58.500,955
-57.500,972
-56.500,1004
-55.500,1013
-54.500,1096
-53.500,1181
-52.500,1262
-51.500,1363
-50.500,1583
-49.500,1706
-48.500,1907
-47.500,2016
-46.500,2270
-45.500,2381
-44.500,2579
-43.500,2763
-42.500,3090
-41.500,3260
-40.500,3529
-39.500,3716
-38.500,3820
-37.500,4051
-36.500,4240
-35.500,4512
-34.500,4519
-33.500,4609
-32.500,4713
-31.500,4676
-30.500,4694
-29.500,4669
-28.500,4728
-27.500,4706
-26.500,4763
-25.500,4733
-24.500,4433
-23.500,4478
-22.500,4358
-21.500,4244
-20.500,4375
-19.500,4259
-18.500,4257
-17.500,4115
-16.500,3979
-15.500,3955
-14.500,3888
-13.500,3864
-12.500,3989
-11.500,3883
-10.500,3871
-9.500,3862
-8.500,3767
-7.500,3680
-6.500,3646
-5.500,3699
-4.500,3580
-3.500,3772
-2.500,3728
-1.500,3649
-0.500,3762
0.500,3818
1.500,3700
2.500,3987
3.500,3890
4.500,3872
5.500,3836
6.500,3758
7.500,4104
8.500,4201
9.500,4233
10.500,4172
11.500,4153
12.500,4057
13.500,4059
14.500,3941
15.500,4023
16.500,3962
17.500,4148
18.500,4246
19.500,4217
20.500,4116
21.500,3957
22.500,3898
23.500,3831
24.500,3776
25.500,3695
26.500,3885
27.500,3679
28.500,3787
29.500,3792
30.500,3865
31.500,3739
32.500,3700
33.500,3604
34.500,3556
35.500,3433
36.500,3392
37.500,3289
38.500,3123
39.500,3027
40.500,2842
41.500,2784
42.500,2687
43.500,2513
44.500,2296
45.500,2167
46.500,2090
47.500,1965
48.500,1821
49.500,1698
50.500,1521
51.500,1420
52.500,1319
53.500,1259
54.500,1228
55.500,1158
56.500,1055
57.500,1099
58.500,988
59.500,978
60.500,932
61.500,831
62.500,880
63.500,763
64.500,742
65.500,736
66.500,690
67.500,690
68.500,648
69.500,575
70.500,572
71.500,530
72.500,510
73.500,525
74.500,515
75.500,487
76.500,516
77.500,502
78.500,472
79.500,494
80.500,487
81.500,451
82.500,441
83.500,461
84.500,431
85.500,454
86.500,450
87.500,466
88.500,455
89.500,445
