Orientation,Slice1
-89.500,848
-88.500,847
-87.500,894
-86.500,914
-85.500,971
-84.500,990
-83.500,950
-82.500,981
-81.500,1019
-80.500,1058
-79.500,1122
-78.500,1115
-77.500,1108
-76.500,1161
-75.500,1178
-74.500,1224
-73.500,1269
-72.500,1267
-71.500,1312
-70.500,1415
-69.500,1347
-68.500,1335
-67.500,1362
-66.500,1466
-65.500,1434
-64.500,1390
-63.500,1453
-62.500,1477
-61.500,1600
-60.500,1579
-59.500,1612
-58.500,1655
-57.500,1738
-56.500,1776
-55.500,1845
-54.500,1878
-53.500,2068
-52.500,2038
-51.500,2120
-50.500,2220
-49.500,2269
-48.500,2442
-47.500,2373
-46.500,2498
-45.500,2458
-44.500,2501
-43.500,2576
-42.500,2505
-41.500,2571
-40.500,2625
-39.500,2676
-38.500,2752
-37.500,3013
-36.500,3002
-35.500,3185
-34.500,3242
-33.500,3402
-32.500,3511
-31.500,3573
-30.500,3662
-29.500,3751
-28.500,3718
-27.500,3802
-26.500,4095
-25.500,4335
-24.500,4536
-23.500,4504
-22.500,4345
-21.500,4433
-20.500,4448
-19.500,4506
-18.500,4806
-17.500,4689
-16.500,4775
-15.500,4819
-14.500,4917
-13.500,4871
-12.500,5179
-11.500,5341
-10.500,5213
-9.500,5389
-8.500,5348
-7.500,5403
-6.500,5589
-5.500,5624
-4.500,5815
-3.500,6073
-2.500,5845
-1.500,5677
-0.500,5653
0.500,5582
1.500,5179
2.500,5042
3.500,4636
4.500,4502
5.500,4336
6.500,4189
7.500,3988
8.500,3887
9.500,3520
10.500,3301
11.500,3243
12.500,3205
13.500,3028
14.500,2854
15.500,2710
16.500,2699
17.500,2626
18.500,2650
19.500,2566
20.500,2441
21.500,2282
22.500,2256
23.500,2126
24.500,2096
25.500,2022
26.500,1883
27.500,1817
28.500,1869
29.500,1754
30.500,1684
31.500,1604
32.500,1624
33.500,1565
34.500,1441
35.500,1426
36.500,1447
37.500,1486
38.500,1472
39.500,1436
40.500,1403
41.500,1426
42.500,1357
43.500,1375
44.500,1359
45.500,1234
46.500,1219
47.500,1216
48.500,1237
49.500,1181
50.500,1240
51.500,1260
52.500,1249
53.500,1218
54.500,1077
55.500,1082
56.500,1073
57.500,1005
58.500,993
59.500,955
60.500,1069
61.500,1020
62.500,976
63.500,894
64.500,920
65.500,918
66.500,804
67.500,819
68.500,777
69.500,823
70.500,724
71.500,648
72.500,693
73.500,627
74.500,705
75.500,682
76.500,656
77.500,678
78.500,665
79.500,620
80.500,620
81.500,630
82.500,638
83.500,661
84.500,677
85.500,714
86.500,667
87.500,709
88.500,759
89.500,841
