Orientation,Slice1
-89.500,880
-88.500,917
-87.500,914
-86.500,944
-85.500,949
-84.500,962
-83.500,958
-82.500,924
-81.500,965
-80.500,958
-79.500,904
-78.500,975
-77.500,956
-76.500,1024
-75.500,1053
-74.500,1058
-73.500,1126
-72.500,1119
-71.500,1154
-70.500,1095
-69.500,1158
-68.500,1158
-67.500,1234
-66.500,1193
-65.500,1263
-64.500,1337
-63.500,1339
-62.500,1347
-61.500,1356
-60.500,1409
-59.500,1457
-58.500,1489
-57.500,1646
-56.500,1608
-55.500,1804
-54.500,1975
-53.500,2107
-52.500,2245
-51.500,2345
-50.500,2563
-49.500,2614
-48.500,2755
-47.500,3095
-46.500,3261
-45.500,3470
-44.500,3494
-43.500,3729
-42.500,3785
-41.500,4132
-40.500,4200
-39.500,4285
-38.500,4505
-37.500,4658
-36.500,4716
-35.500,4565
-34.500,4612
-33.500,4780
-32.500,4776
-31.500,4744
-30.500,4757
-29.500,4718
-28.500,4514
-27.500,4592
-26.500,4487
-25.500,4426
-24.500,4499
-23.500,4220
-22.500,4481
-21.500,4434
-20.500,4494
-19.500,4445
-18.500,4366
-17.500,4520
-16.500,4372
-15.500,4320
-14.500,4352
-13.500,4298
-12.500,4299
-11.500,4387
-10.500,4373
-9.500,4384
-8.500,4231
-7.500,4167
-6.500,4142
-5.500,4028
-4.500,4272
-3.500,4243
-2.500,4249
-1.500,4415
-0.500,4296
0.500,4375
1.500,4310
2.500,4425
3.500,4284
4.500,4433
5.500,4347
6.500,4513
7.500,4476
8.500,4491
9.500,4446
10.500,4310
11.500,4310
12.500,4351
13.500,4469
14.500,4235
15.500,4183
16.500,4169
17.500,4192
18.500,4349
19.500,4332
20.500,4304
21.500,4251
22.500,4231
23.500,4213
24.500,4042
25.500,4010
26.500,3942
27.500,3901
28.500,3972
29.500,3826
30.500,3823
31.500,3848
32.500,3721
33.500,3769
34.500,3780
35.500,3847
36.500,3697
37.500,3674
38.500,3586
39.500,3625
40.500,3524
41.500,3328
42.500,3188
43.500,3073
44.500,2957
45.500,2913
46.500,2737
47.500,2532
48.500,2537
49.500,2463
50.500,2191
51.500,2030
52.500,1996
53.500,1922
54.500,1830
55.500,1720
56.500,1701
57.500,1668
58.500,1550
59.500,1561
60.500,1427
61.500,1330
62.500,1269
63.500,1160
64.500,1169
65.500,1113
66.500,1122
67.500,1144
68.500,1086
69.500,1074
70.500,1045
71.500,991
72.500,989
73.500,968
74.500,965
75.500,917
76.500,904
77.500,923
78.500,873
79.500,943
80.500,918
81.500,845
82.500,896
83.500,829
84.500,796
85.500,821
86.500,811
87.500,827
88.500,865
89.500,824
