Orientation,Slice1
-89.500,726
-88.500,683
-87.500,668
-86.500,651
-85.500,657
-84.500,694
-83.500,691
-82.500,651
-81.500,662
-80.500,697
-79.500,670
-78.500,656
-77.500,650
-76.500,672
-75.500,653
-74.500,680
-73.500,712
-72.500,695
-71.500,670
-70.500,680
-69.500,751
-68.500,781
-67.500,730
-66.500,782
-65.500,820
-64.500,864
-63.500,865
-62.500,936
-61.500,915
-60.500,987
-59.500,1037
-58.500,1124
-57.500,1231
-56.500,1297
-55.500,1254
-54.500,1348
-53.500,1458
-52.500,1546
-51.500,1541
-50.500,1569
-49.500,1611
-48.500,1637
-47.500,1720
-46.500,1800
-45.500,1926
-44.500,1948
-43.500,2050
-42.500,2266
-41.500,2456
-40.500,2550
-39.500,2701
-38.500,2947
-37.500,3062
-36.500,3310
-35.500,3381
-34.500,3632
-33.500,3866
-32.500,4194
-31.500,4486
-30.500,4701
-29.500,4917
-28.500,5348
-27.500,5660
-26.500,6069
-25.500,6308
-24.500,6664
-23.500,7550
-22.500,7775
-21.500,8328
-20.500,9013
-19.500,9758
-18.500,10540
-17.500,11507
-16.500,12503
-15.500,13558
-14.500,14459
-13.500,15655
-12.500,16879
-11.500,18343
-10.500,19652
-9.500,21465
-8.500,22449
-7.500,23584
-6.500,24037
-5.500,24129
-4.500,23568
-3.500,22935
-2.500,22312
-1.500,21652
-0.500,20600
0.500,20284
1.500,19178
2.500,17671
3.500,16884
4.500,15839
5.500,14976
6.500,14251
7.500,13426
8.500,12658
9.500,11693
10.500,10991
11.500,10557
12.500,9929
13.500,9444
14.500,8695
15.500,8314
16.500,7798
17.500,7470
18.500,7171
19.500,6971
20.500,6496
21.500,6160
22.500,5861
23.500,5702
24.500,5452
25.500,5140
26.500,4908
27.500,4846
28.500,4528
29.500,4288
30.500,4038
31.500,3753
32.500,3607
33.500,3473
34.500,3239
35.500,3090
36.500,3101
37.500,2923
38.500,2838
39.500,2684
40.500,2529
41.500,2561
42.500,2468
43.500,2527
44.500,2289
45.500,2150
46.500,2145
47.500,2004
48.500,1895
49.500,1912
50.500,1831
51.500,1741
52.500,1746
53.500,1602
54.500,1604
55.500,1497
56.500,1505
57.500,1392
58.500,1403
59.500,1300
60.500,1339
61.500,1314
62.500,1326
63.500,1293
64.500,1261
65.500,1317
66.500,1303
67.500,1172
68.500,1212
69.500,1248
70.500,1223
71.500,1203
72.500,1219
73.500,1188
74.500,1225
75.500,1151
76.500,1120
77.500,1093
78.500,1016
79.500,1006
80.500,948
81.500,920
82.500,971
83.500,850
84.500,761
85.500,821
86.500,796
87.500,807
88.500,769
89.500,765
