Orientation,Slice1
-89.500,269
-88.500,280
-87.500,314
-86.500,298
-85.500,296
-84.500,334
-83.500,366
-82.500,349
-81.500,366
-80.500,377
-79.500,395
-78.500,337
-77.500,370
-76.500,328
-75.500,373
-74.500,383
-73.500,383
-72.500,397
-71.500,422
-70.500,410
-69.500,444
-68.500,454
-67.500,516
-66.500,518
-65.500,510
-64.500,549
-63.500,606
-62.500,632
-61.500,675
-60.500,723
-59.500,750
-58.500,760
-57.500,800
-56.500,821
-55.500,919
-54.500,964
-53.500,1020
-52.500,1129
-51.500,1243
-50.500,1339
-49.500,1334
-48.500,1482
-47.500,1678
-46.500,1701
-45.500,1792
-44.500,2063
-43.500,2303
-42.500,2399
-41.500,2449
-40.500,2536
-39.500,2713
-38.500,2854
-37.500,2933
-36.500,3183
-35.500,3313
-34.500,3410
-33.500,3532
-32.500,3580
-31.500,3647
-30.500,3763
-29.500,4045
-28.500,4167
-27.500,4350
-26.500,4392
-25.500,4647
-24.500,4775
-23.500,4742
-22.500,4968
-21.500,5072
-20.500,5133
-19.500,5241
-18.500,5251
-17.500,5572
-16.500,5669
-15.500,5915
-14.500,5767
-13.500,5943
-12.500,6084
-11.500,6254
-10.500,6469
-9.500,6736
-8.500,6889
-7.500,7024
-6.500,7365
-5.500,7243
-4.500,7445
-3.500,7759
-2.500,7994
-1.500,7868
-0.500,8178
0.500,8194
1.500,8092
2.500,8398
3.500,8253
4.500,8314
5.500,8199
6.500,8277
7.500,8120
8.500,8026
9.500,8071
10.500,7770
11.500,7564
12.500,7581
13.500,7487
14.500,7243
15.500,7183
16.500,7129
17.500,7144
18.500,6856
19.500,6732
20.500,6608
21.500,6339
22.500,6041
23.500,5899
24.500,5533
25.500,5303
26.500,5049
27.500,4861
28.500,4661
29.500,4377
30.500,4320
31.500,4122
32.500,3936
33.500,3620
34.500,3277
35.500,3102
36.500,2833
37.500,2656
38.500,2512
39.500,2320
40.500,2273
41.500,2042
42.500,1998
43.500,1808
44.500,1731
45.500,1678
46.500,1509
47.500,1390
48.500,1270
49.500,1109
50.500,1075
51.500,1044
52.500,955
53.500,801
54.500,753
55.500,745
56.500,709
57.500,644
58.500,623
59.500,555
60.500,509
61.500,459
62.500,486
63.500,427
64.500,402
65.500,359
66.500,348
67.500,341
68.500,360
69.500,353
70.500,279
71.500,303
72.500,290
73.500,296
74.500,283
75.500,298
76.500,288
77.500,294
78.500,300
79.500,298
80.500,299
81.500,298
82.500,343
83.500,318
84.500,312
85.500,344
86.500,316
87.500,322
88.500,312
89.500,288
