Orientation,Slice1
-89.500,590
-88.500,514
-87.500,480
-86.500,445
-85.500,484
-84.500,410
-83.500,444
-82.500,407
-81.500,374
-80.500,368
-79.500,366
-78.500,389
-77.500,394
-76.500,357
-75.500,363
-74.500,359
-73.500,318
-72.500,313
-71.500,312
-70.500,298
-69.500,333
-68.500,329
-67.500,343
-66.500,352
-65.500,344
-64.500,351
-63.500,330
-62.500,378
-61.500,357
-60.500,332
-59.500,358
-58.500,373
-57.500,394
-56.500,400
-55.500,329
-54.500,345
-53.500,338
-52.500,336
-51.500,373
-50.500,360
-49.500,359
-48.500,342
-47.500,393
-46.500,325
-45.500,341
-44.500,352
-43.500,336
-42.500,314
-41.500,341
-40.500,337
-39.500,339
-38.500,352
-37.500,357
-36.500,380
-35.500,398
-34.500,409
-33.500,390
-32.500,446
-31.500,388
-30.500,404
-29.500,433
-28.500,468
-27.500,456
-26.500,515
-25.500,541
-24.500,531
-23.500,596
-22.500,611
-21.500,633
-20.500,641
-19.500,664
-18.500,749
-17.500,730
-16.500,768
-15.500,854
-14.500,833
-13.500,834
-12.500,918
-11.500,900
-10.500,913
-9.500,1007
-8.500,1071
-7.500,1130
-6.500,1167
-5.500,1241
-4.500,1347
-3.500,1372
-2.500,1396
-1.500,1512
-0.500,1544
0.500,1573
1.500,1752
2.500,1788
3.500,1857
4.500,1993
5.500,2144
6.500,2139
7.500,2218
8.500,2269
9.500,2389
10.500,2373
11.500,2500
12.500,2772
13.500,2918
14.500,3078
15.500,3139
16.500,3267
17.500,3246
18.500,3385
19.500,3656
20.500,3777
21.500,3945
22.500,3986
23.500,4107
24.500,4336
25.500,4371
26.500,4335
27.500,4495
28.500,4515
29.500,4504
30.500,4655
31.500,4677
32.500,4810
33.500,4832
34.500,5101
35.500,4987
36.500,4917
37.500,4693
38.500,4835
39.500,4794
40.500,4634
41.500,4690
42.500,4425
43.500,4285
44.500,4168
45.500,4245
46.500,3904
47.500,3766
48.500,3578
49.500,3313
50.500,3174
51.500,3100
52.500,2937
53.500,2891
54.500,2799
55.500,2680
56.500,2575
57.500,2470
58.500,2336
59.500,2281
60.500,2105
61.500,1994
62.500,1950
63.500,1733
64.500,1642
65.500,1584
66.500,1587
67.500,1366
68.500,1375
69.500,1307
70.500,1271
71.500,1223
72.500,1176
73.500,1180
74.500,1159
75.500,1070
76.500,1042
77.500,1027
78.500,950
79.500,945
80.500,908
81.500,841
82.500,872
83.500,866
84.500,838
85.500,777
86.500,660
87.500,666
88.500,630
89.500,595
