Orientation,Slice1
-89.500,1392
-88.500,1182
-87.500,1157
-86.500,1089
-85.500,1044
-84.500,1053
-83.500,1017
-82.500,979
-81.500,957
-80.500,967
-79.500,816
-78.500,800
-77.500,813
-76.500,886
-75.500,851
-74.500,778
-73.500,801
-72.500,702
-71.500,740
-70.500,703
-69.500,662
-68.500,668
-67.500,656
-66.500,659
-65.500,648
-64.500,606
-63.500,600
-62.500,636
-61.500,624
-60.500,645
-59.500,583
-58.500,600
-57.500,577
-56.500,576
-55.500,618
-54.500,576
-53.500,636
-52.500,628
-51.500,617
-50.500,671
-49.500,635
-48.500,627
-47.500,679
-46.500,720
-45.500,752
-44.500,772
-43.500,816
-42.500,808
-41.500,812
-40.500,878
-39.500,968
-38.500,983
-37.500,992
-36.500,1061
-35.500,1071
-34.500,1203
-33.500,1259
-32.500,1311
-31.500,1378
-30.500,1415
-29.500,1398
-28.500,1467
-27.500,1665
-26.500,1673
-25.500,1744
-24.500,1842
-23.500,1926
-22.500,2060
-21.500,2120
-20.500,2267
-19.500,2414
-18.500,2494
-17.500,2692
-16.500,2794
-15.500,2880
-14.500,3127
-13.500,3276
-12.500,3444
-11.500,3653
-10.500,3884
-9.500,4033
-8.500,4260
-7.500,4336
-6.500,4687
-5.500,4636
-4.500,4843
-3.500,5014
-2.500,5135
-1.500,5261
-0.500,5371
0.500,5270
1.500,5269
2.500,4997
3.500,4952
4.500,4652
5.500,4624
6.500,4443
7.500,4367
8.500,4263
9.500,4010
10.500,3832
11.500,3672
12.500,3565
13.500,3367
14.500,3178
15.500,3092
16.500,3001
17.500,2982
18.500,2948
19.500,2849
20.500,2784
21.500,2647
22.500,2660
23.500,2443
24.500,2349
25.500,2386
26.500,2358
27.500,2216
28.500,2250
29.500,2131
30.500,2087
31.500,2008
32.500,2070
33.500,2016
34.500,1915
35.500,1869
36.500,1805
37.500,1756
38.500,1765
39.500,1680
40.500,1703
41.500,1625
42.500,1691
43.500,1594
44.500,1554
45.500,1484
46.500,1540
47.500,1480
48.500,1460
49.500,1442
50.500,1504
51.500,1423
52.500,1393
53.500,1371
54.500,1334
55.500,1228
56.500,1252
57.500,1210
58.500,1254
59.500,1201
60.500,1239
61.500,1234
62.500,1131
63.500,1174
64.500,1164
65.500,1246
66.500,1261
67.500,1296
68.500,1227
69.500,1261
70.500,1245
71.500,1247
72.500,1175
73.500,1220
74.500,1184
75.500,1274
76.500,1281
77.500,1281
78.500,1316
79.500,1309
80.500,1339
81.500,1408
82.500,1413
83.500,1485
84.500,1497
85.500,1498
86.500,1487
87.500,1446
88.500,1494
89.500,1513
