Orientation,Slice1
-89.500,681
-88.500,653
-87.500,661
-86.500,683
-85.500,702
-84.500,685
-83.500,738
-82.500,677
-81.500,699
-80.500,696
-79.500,695
-78.500,734
-77.500,710
-76.500,710
-75.500,769
-74.500,753
-73.500,765
-72.500,779
-71.500,719
-70.500,771
-69.500,763
-68.500,780
-67.500,803
-66.500,789
-65.500,859
-64.500,895
-63.500,908
-62.500,981
-61.500,1089
-60.500,1141
-59.500,1204
-58.500,1299
-57.500,1294
-56.500,1392
-55.500,1468
-54.500,1542
-53.500,1582
-52.500,1788
-51.500,1880
-50.500,1803
-49.500,1850
-48.500,1950
-47.500,2195
-46.500,2223
-45.500,2381
-44.500,2365
-43.500,2538
-42.500,2568
-41.500,2679
-40.500,2724
-39.500,2754
-38.500,2870
-37.500,2916
-36.500,2915
-35.500,3126
-34.500,3096
-33.500,3175
-32.500,3251
-31.500,3203
-30.500,3262
-29.500,3304
-28.500,3247
-27.500,3372
-26.500,3401
-25.500,3484
-24.500,3379
-23.500,3368
-22.500,3391
-21.500,3317
-20.500,3461
-19.500,3417
-18.500,3570
-17.500,3481
-16.500,3565
-15.500,3457
-14.500,3421
-13.500,3441
-12.500,3465
-11.500,3425
-10.500,3622
-9.500,3657
-8.500,3861
-7.500,3851
-6.500,3900
-5.500,3892
-4.500,4005
-3.500,3871
-2.500,4128
-1.500,4129
-0.500,4255
0.500,4395
1.500,4546
2.500,4588
3.500,4617
4.500,4685
5.500,4648
6.500,4679
7.500,4748
8.500,4735
9.500,4708
10.500,4821
11.500,4794
12.500,4713
13.500,4800
14.500,4703
15.500,4719
16.500,4632
17.500,4477
18.500,4538
19.500,4498
20.500,4556
21.500,4416
22.500,4317
23.500,4123
24.500,4123
25.500,4061
26.500,4121
27.500,3926
28.500,3917
29.500,3876
30.500,3760
31.500,3767
32.500,3671
33.500,3635
34.500,3341
35.500,3341
36.500,3141
37.500,3112
38.500,2960
39.500,2876
40.500,2834
41.500,2755
42.500,2731
43.500,2668
44.500,2560
45.500,2338
46.500,2340
47.500,2399
48.500,2181
49.500,2091
50.500,2006
51.500,1845
52.500,1626
53.500,1631
54.500,1660
55.500,1372
56.500,1376
57.500,1332
58.500,1318
59.500,1251
60.500,1127
61.500,1125
62.500,1146
63.500,1131
64.500,1014
65.500,958
66.500,822
67.500,843
68.500,850
69.500,786
70.500,733
71.500,760
72.500,723
73.500,746
74.500,762
75.500,780
76.500,693
77.500,687
78.500,633
79.500,614
80.500,637
81.500,627
82.500,578
83.500,554
84.500,605
85.500,657
86.500,616
87.500,716
88.500,750
89.500,670
