Orientation,Slice1
-89.500,475
-88.500,481
-87.500,473
-86.500,494
-85.500,503
-84.500,487
-83.500,483
-82.500,518
-81.500,517
-80.500,528
-79.500,505
-78.500,539
-77.500,523
-76.500,584
-75.500,625
-74.500,549
-73.500,573
-72.500,619
-71.500,630
-70.500,635
-69.500,683
-68.500,682
-67.500,763
-66.500,734
-65.500,804
-64.500,759
-63.500,741
-62.500,809
-61.500,763
-60.500,875
-59.500,879
-58.500,963
-57.500,949
-56.500,1002
-55.500,1065
-54.500,1169
-53.500,1191
-52.500,1251
-51.500,1285
-50.500,1316
-49.500,1347
-48.500,1408
-47.500,1643
-46.500,1681
-45.500,1713
-44.500,1764
-43.500,1911
-42.500,2050
-41.500,2167
-40.500,2266
-39.500,2500
-38.500,2529
-37.500,2634
-36.500,2944
-35.500,3097
-34.500,3249
-33.500,3279
-32.500,3396
-31.500,3409
-30.500,3538
-29.500,3596
-28.500,3693
-27.500,3761
-26.500,3968
-25.500,4165
-24.500,4274
-23.500,4416
-22.500,4491
-21.500,4623
-20.500,4587
-19.500,4832
-18.500,4990
-17.500,4980
-16.500,5360
-15.500,5464
-14.500,5520
-13.500,5434
-12.500,5551
-11.500,5656
-10.500,5556
-9.500,5508
-8.500,5718
-7.500,5599
-6.500,5671
-5.500,5886
-4.500,5783
-3.500,5967
-2.500,6071
-1.500,5957
-0.500,6137
0.500,5878
1.500,5815
2.500,5668
3.500,5691
4.500,5611
5.500,5504
6.500,5229
7.500,5341
8.500,5096
9.500,4982
10.500,4928
11.500,4864
12.500,4756
13.500,4727
14.500,4495
15.500,4430
16.500,4286
17.500,4170
18.500,4076
19.500,3979
20.500,3795
21.500,3640
22.500,3548
23.500,3511
24.500,3192
25.500,3012
26.500,2788
27.500,2762
28.500,2622
29.500,2607
30.500,2503
31.500,2505
32.500,2229
33.500,2152
34.500,1988
35.500,1965
36.500,1837
37.500,1783
38.500,1708
39.500,1677
40.500,1598
41.500,1474
42.500,1506
43.500,1475
44.500,1351
45.500,1286
46.500,1330
47.500,1269
48.500,1197
49.500,1034
50.500,946
51.500,911
52.500,866
53.500,858
54.500,853
55.500,778
56.500,744
57.500,727
58.500,674
59.500,676
60.500,623
61.500,634
62.500,641
63.500,613
64.500,634
65.500,621
66.500,608
67.500,613
68.500,560
69.500,530
70.500,540
71.500,510
72.500,489
73.500,432
74.500,448
75.500,408
76.500,450
77.500,416
78.500,394
79.500,420
80.500,392
81.500,407
82.500,396
83.500,434
84.500,385
85.500,406
86.500,406
87.500,457
88.500,460
89.500,487
