Orientation,Slice1
-89.500,352
-88.500,361
-87.500,374
-86.500,394
-85.500,403
-84.500,416
-83.500,421
-82.500,425
-81.500,481
-80.500,484
-79.500,457
-78.500,479
-77.500,480
-76.500,539
-75.500,590
-74.500,591
-73.500,590
-72.500,625
-71.500,613
-70.500,715
-69.500,698
-68.500,768
-67.500,734
-66.500,767
-65.500,820
-64.500,858
-63.500,902
-62.500,901
-61.500,939
-60.500,964
-59.500,1040
-58.500,1137
-57.500,1202
-56.500,1338
-55.500,1413
-54.500,1514
-53.500,1721
-52.500,1695
-51.500,1792
-50.500,1895
-49.500,2054
-48.500,2312
-47.500,2431
-46.500,2549
-45.500,2645
-44.500,2859
-43.500,2967
-42.500,3044
-41.500,2901
-40.500,2975
-39.500,3169
-38.500,3080
-37.500,3289
-36.500,3199
-35.500,3137
-34.500,3173
-33.500,3136
-32.500,3077
-31.500,3167
-30.500,3117
-29.500,3123
-28.500,3199
-27.500,3231
-26.500,3220
-25.500,3196
-24.500,3275
-23.500,3276
-22.500,3241
-21.500,3329
-20.500,3159
-19.500,3039
-18.500,2998
-17.500,2901
-16.500,2810
-15.500,2731
-14.500,2625
-13.500,2596
-12.500,2651
-11.500,2521
-10.500,2474
-9.500,2430
-8.500,2462
-7.500,2314
-6.500,2368
-5.500,2370
-4.500,2263
-3.500,2108
-2.500,2041
-1.500,1971
-0.500,1866
0.500,1803
1.500,1685
2.500,1628
3.500,1617
4.500,1559
5.500,1468
6.500,1393
7.500,1390
8.500,1267
9.500,1253
10.500,1132
11.500,1142
12.500,1082
13.500,1072
14.500,1036
15.500,972
16.500,949
17.500,828
18.500,863
19.500,776
20.500,675
21.500,712
22.500,696
23.500,675
24.500,657
25.500,651
26.500,659
27.500,565
28.500,539
29.500,574
30.500,499
31.500,516
32.500,456
33.500,453
34.500,436
35.500,416
36.500,394
37.500,392
38.500,377
39.500,413
40.500,393
41.500,379
42.500,366
43.500,394
44.500,348
45.500,374
46.500,345
47.500,374
48.500,357
49.500,336
50.500,330
51.500,318
52.500,338
53.500,304
54.500,284
55.500,277
56.500,264
57.500,259
58.500,291
59.500,284
60.500,296
61.500,298
62.500,296
63.500,296
64.500,266
65.500,285
66.500,265
67.500,262
68.500,277
69.500,288
70.500,266
71.500,245
72.500,306
73.500,257
74.500,275
75.500,284
76.500,290
77.500,281
78.500,324
79.500,314
80.500,320
81.500,337
82.500,346
83.500,347
84.500,366
85.500,332
86.500,353
87.500,357
88.500,373
89.500,388
