Orientation,Slice1
-89.500,231
-88.500,268
-87.500,264
-86.500,263
-85.500,287
-84.500,273
-83.500,295
-82.500,282
-81.500,302
-80.500,311
-79.500,314
-78.500,330
-77.500,326
-76.500,363
-75.500,391
-74.500,396
-73.500,389
-72.500,415
-71.500,435
-70.500,447
-69.500,502
-68.500,497
-67.500,521
-66.500,561
-65.500,578
-64.500,552
-63.500,615
-62.500,623
-61.500,640
-60.500,745
-59.500,814
-58.500,815
-57.500,854
-56.500,957
-55.500,994
-54.500,1033
-53.500,1089
-52.500,1026
-51.500,1121
-50.500,1160
-49.500,1274
-48.500,1366
-47.500,1448
-46.500,1477
-45.500,1587
-44.500,1641
-43.500,1708
-42.500,1839
-41.500,2000
-40.500,2052
-39.500,2161
-38.500,2350
-37.500,2424
-36.500,2672
-35.500,2730
-34.500,2900
-33.500,3059
-32.500,3169
-31.500,3256
-30.500,3349
-29.500,3538
-28.500,3592
-27.500,3689
-26.500,3691
-25.500,3817
-24.500,3739
-23.500,3781
-22.500,3802
-21.500,3993
-20.500,4146
-19.500,4219
-18.500,4418
-17.500,4326
-16.500,4344
-15.500,4262
-14.500,4239
-13.500,4298
-12.500,4065
-11.500,3948
-10.500,3852
-9.500,3770
-8.500,3594
-7.500,3377
-6.500,3211
-5.500,3192
-4.500,3190
-3.500,3065
-2.500,2972
-1.500,2704
-0.500,2654
0.500,2544
1.500,2497
2.500,2319
3.500,2182
4.500,2082
5.500,1939
6.500,1819
7.500,1718
8.500,1600
9.500,1584
10.500,1417
11.500,1418
12.500,1309
13.500,1293
14.500,1188
15.500,1120
16.500,1082
17.500,939
18.500,911
19.500,910
20.500,865
21.500,779
22.500,761
23.500,775
24.500,787
25.500,732
26.500,665
27.500,651
28.500,598
29.500,540
30.500,501
31.500,525
32.500,526
33.500,406
34.500,473
35.500,483
36.500,453
37.500,449
38.500,460
39.500,437
40.500,431
41.500,427
42.500,440
43.500,395
44.500,421
45.500,413
46.500,371
47.500,419
48.500,372
49.500,349
50.500,337
51.500,365
52.500,336
53.500,344
54.500,373
55.500,376
56.500,321
57.500,300
58.500,294
59.500,285
60.500,253
61.500,289
62.500,275
63.500,279
64.500,254
65.500,266
66.500,256
67.500,265
68.500,233
69.500,258
70.500,265
71.500,301
72.500,286
73.500,281
74.500,295
75.500,258
76.500,252
77.500,254
78.500,257
79.500,226
80.500,228
81.500,216
82.500,223
83.500,208
84.500,234
85.500,260
86.500,238
87.500,241
88.500,218
89.500,236
