Orientation,Slice1
-89.500,340
-88.500,323
-87.500,328
-86.500,331
-85.500,312
-84.500,358
-83.500,346
-82.500,365
-81.500,374
-80.500,339
-79.500,378
-78.500,399
-77.500,355
-76.500,408
-75.500,377
-74.500,385
-73.500,386
-72.500,433
-71.500,438
-70.500,447
-69.500,467
-68.500,532
-67.500,532
-66.500,567
-65.500,544
-64.500,568
-63.500,598
-62.500,657
-61.500,665
-60.500,700
-59.500,699
-58.500,750
-57.500,908
-56.500,874
-55.500,947
-54.500,1017
-53.500,1118
-52.500,1207
-51.500,1323
-50.500,1488
-49.500,1617
-48.500,1680
-47.500,1882
-46.500,1969
-45.500,2156
-44.500,2402
-43.500,2554
-42.500,2622
-41.500,2808
-40.500,3049
-39.500,3044
-38.500,3307
-37.500,3201
-36.500,3376
-35.500,3410
-34.500,3414
-33.500,3488
-32.500,3548
-31.500,3658
-30.500,3801
-29.500,3900
-28.500,4021
-27.500,3983
-26.500,4072
-25.500,4214
-24.500,4226
-23.500,4339
-22.500,4422
-21.500,4383
-20.500,4541
-19.500,4564
-18.500,4730
-17.500,4966
-16.500,5174
-15.500,5108
-14.500,5130
-13.500,5298
-12.500,5292
-11.500,5383
-10.500,5578
-9.500,5801
-8.500,6108
-7.500,6318
-6.500,6591
-5.500,6816
-4.500,7048
-3.500,7308
-2.500,7184
-1.500,7249
-0.500,7398
0.500,7450
1.500,7383
2.500,7494
3.500,7425
4.500,7662
5.500,7477
6.500,7550
7.500,7445
8.500,7418
9.500,7338
10.500,7126
11.500,7167
12.500,7198
13.500,6826
14.500,6856
15.500,6698
16.500,6713
17.500,6629
18.500,6365
19.500,6239
20.500,6218
21.500,6228
22.500,6005
23.500,6032
24.500,5716
25.500,5546
26.500,5431
27.500,5411
28.500,5193
29.500,4997
30.500,4632
31.500,4616
32.500,4420
33.500,4338
34.500,4255
35.500,3879
36.500,3853
37.500,3570
38.500,3466
39.500,3223
40.500,3026
41.500,2693
42.500,2467
43.500,2312
44.500,2183
45.500,1978
46.500,1904
47.500,1728
48.500,1675
49.500,1516
50.500,1450
51.500,1365
52.500,1234
53.500,1142
54.500,1003
55.500,995
56.500,912
57.500,789
58.500,741
59.500,744
60.500,689
61.500,636
62.500,617
63.500,580
64.500,536
65.500,529
66.500,530
67.500,516
68.500,452
69.500,479
70.500,480
71.500,467
72.500,449
73.500,427
74.500,439
75.500,426
76.500,392
77.500,405
78.500,385
79.500,407
80.500,398
81.500,380
82.500,363
83.500,414
84.500,404
85.500,339
86.500,343
87.500,343
88.500,362
89.500,362
