Orientation,Slice1
-89.500,1881
-88.500,1883
-87.500,2007
-86.500,1966
-85.500,1924
-84.500,1914
-83.500,1962
-82.500,1879
-81.500,1908
-80.500,1952
-79.500,1985
-78.500,1987
-77.500,2036
-76.500,1936
-75.500,1905
-74.500,1984
-73.500,1990
-72.500,2051
-71.500,2031
-70.500,2047
-69.500,2119
-68.500,2189
-67.500,2218
-66.500,2330
-65.500,2402
-64.500,2472
-63.500,2597
-62.500,2665
-61.500,2697
-60.500,2825
-59.500,2823
-58.500,2957
-57.500,3042
-56.500,3227
-55.500,3244
-54.500,3296
-53.500,3320
-52.500,3486
-51.500,3578
-50.500,3683
-49.500,3950
-48.500,3995
-47.500,4002
-46.500,4439
-45.500,4620
-44.500,4859
-43.500,5179
-42.500,5304
-41.500,5658
-40.500,5955
-39.500,6379
-38.500,6533
-37.500,6909
-36.500,7110
-35.500,7654
-34.500,8319
-33.500,8657
-32.500,9015
-31.500,9711
-30.500,9998
-29.500,10547
-28.500,11240
-27.500,11908
-26.500,12483
-25.500,13234
-24.500,14259
-23.500,14791
-22.500,15527
-21.500,16170
-20.500,17193
-19.500,17877
-18.500,18693
-17.500,19313
-16.500,20351
-15.500,20927
-14.500,21326
-13.500,21943
-12.500,22495
-11.500,23242
-10.500,23287
-9.500,23179
-8.500,22593
-7.500,21614
-6.500,20903
-5.500,19627
-4.500,18794
-3.500,17718
-2.500,16988
-1.500,16521
-0.500,15750
0.500,15331
1.500,14199
2.500,13413
3.500,12673
4.500,12102
5.500,11599
6.500,11092
7.500,10585
8.500,10248
9.500,9867
10.500,9397
11.500,9201
12.500,8739
13.500,8660
14.500,8698
15.500,8371
16.500,8111
17.500,7762
18.500,7583
19.500,7183
20.500,6852
21.500,6652
22.500,6374
23.500,6269
24.500,6177
25.500,5952
26.500,5761
27.500,5670
28.500,5532
29.500,5623
30.500,5290
31.500,5283
32.500,5070
33.500,4906
34.500,4788
35.500,4707
36.500,4457
37.500,4405
38.500,4191
39.500,4152
40.500,4039
41.500,4108
42.500,3860
43.500,3774
44.500,3567
45.500,3573
46.500,3464
47.500,3411
48.500,3297
49.500,3252
50.500,3219
51.500,3086
52.500,3035
53.500,2990
54.500,2887
55.500,2838
56.500,2832
57.500,2754
58.500,2779
59.500,2680
60.500,2627
61.500,2549
62.500,2537
63.500,2535
64.500,2432
65.500,2432
66.500,2359
67.500,2301
68.500,2342
69.500,2323
70.500,2320
71.500,2369
72.500,2402
73.500,2519
74.500,2417
75.500,2440
76.500,2416
77.500,2407
78.500,2355
79.500,2335
80.500,2388
81.500,2358
82.500,2263
83.500,2239
84.500,2137
85.500,2159
86.500,2029
87.500,1924
88.500,1884
89.500,1823
