Orientation,Slice1
-89.500,321
-88.500,322
-87.500,308
-86.500,287
-85.500,321
-84.500,327
-83.500,289
-82.500,322
-81.500,289
-80.500,342
-79.500,297
-78.500,290
-77.500,283
-76.500,264
-75.500,286
-74.500,301
-73.500,314
-72.500,310
-71.500,348
-70.500,351
-69.500,373
-68.500,397
-67.500,401
-66.500,395
-65.500,420
-64.500,446
-63.500,467
-62.500,466
-61.500,531
-60.500,510
-59.500,551
-58.500,549
-57.500,565
-56.500,667
-55.500,649
-54.500,701
-53.500,686
-52.500,736
-51.500,759
-50.500,794
-49.500,812
-48.500,840
-47.500,1047
-46.500,1055
-45.500,1097
-44.500,1163
-43.500,1308
-42.500,1418
-41.500,1383
-40.500,1568
-39.500,1577
-38.500,1633
-37.500,1651
-36.500,1673
-35.500,1707
-34.500,1895
-33.500,1803
-32.500,1951
-31.500,2134
-30.500,2057
-29.500,2151
-28.500,2207
-27.500,2214
-26.500,2339
-25.500,2418
-24.500,2395
-23.500,2470
-22.500,2526
-21.500,2567
-20.500,2761
-19.500,2689
-18.500,2838
-17.500,2840
-16.500,2859
-15.500,2924
-14.500,2986
-13.500,3216
-12.500,3452
-11.500,3489
-10.500,3597
-9.500,3652
-8.500,3919
-7.500,4007
-6.500,4263
-5.500,4467
-4.500,4816
-3.500,4827
-2.500,5002
-1.500,5131
-0.500,5234
0.500,5314
1.500,5424
2.500,5472
3.500,5609
4.500,5681
5.500,5964
6.500,6153
7.500,6165
8.500,6264
9.500,6375
10.500,6407
11.500,6502
12.500,6363
13.500,6290
14.500,6355
15.500,6317
16.500,6313
17.500,6210
18.500,6171
19.500,6222
20.500,6225
21.500,6090
22.500,5900
23.500,5841
24.500,5905
25.500,5519
26.500,5489
27.500,5335
28.500,5192
29.500,5077
30.500,4805
31.500,4535
32.500,4374
33.500,4233
34.500,4132
35.500,3948
36.500,3783
37.500,3686
38.500,3421
39.500,3180
40.500,3114
41.500,2932
42.500,2896
43.500,2609
44.500,2451
45.500,2312
46.500,2096
47.500,2044
48.500,1939
49.500,1822
50.500,1747
51.500,1640
52.500,1552
53.500,1347
54.500,1256
55.500,1159
56.500,1029
57.500,956
58.500,884
59.500,764
60.500,669
61.500,646
62.500,632
63.500,667
64.500,560
65.500,554
66.500,562
67.500,532
68.500,493
69.500,464
70.500,371
71.500,366
72.500,376
73.500,371
74.500,357
75.500,347
76.500,309
77.500,359
78.500,323
79.500,342
80.500,299
81.500,321
82.500,356
83.500,299
84.500,318
85.500,326
86.500,326
87.500,330
88.500,295
89.500,297
