Orientation,Slice1
-89.500,1018
-88.500,945
-87.500,1000
-86.500,1019
-85.500,943
-84.500,980
-83.500,916
-82.500,922
-81.500,960
-80.500,955
-79.500,984
-78.500,930
-77.500,901
-76.500,890
-75.500,916
-74.500,911
-73.500,909
-72.500,919
-71.500,924
-70.500,1002
-69.500,965
-68.500,930
-67.500,996
-66.500,928
-65.500,1024
-64.500,949
-63.500,985
-62.500,1018
-61.500,1023
-60.500,1067
-59.500,1083
-58.500,1080
-57.500,1046
-56.500,1117
-55.500,1135
-54.500,1196
-53.500,1212
-52.500,1272
-51.500,1345
-50.500,1520
-49.500,1616
-48.500,1735
-47.500,1855
-46.500,1899
-45.500,1977
-44.500,2068
-43.500,2219
-42.500,2436
-41.500,2652
-40.500,2746
-39.500,2857
-38.500,3138
-37.500,3248
-36.500,3361
-35.500,3410
-34.500,3659
-33.500,3757
-32.500,3736
-31.500,3748
-30.500,3860
-29.500,3950
-28.500,3990
-27.500,3957
-26.500,4041
-25.500,3905
-24.500,3802
-23.500,4010
-22.500,3989
-21.500,3994
-20.500,3959
-19.500,3950
-18.500,4137
-17.500,3861
-16.500,3935
-15.500,3869
-14.500,3838
-13.500,3779
-12.500,3751
-11.500,3791
-10.500,4012
-9.500,3767
-8.500,3925
-7.500,3840
-6.500,4086
-5.500,3986
-4.500,4030
-3.500,3972
-2.500,4104
-1.500,4039
-0.500,4065
0.500,4076
1.500,4181
2.500,4218
3.500,4180
4.500,4200
5.500,4084
6.500,4039
7.500,4110
8.500,4223
9.500,4246
10.500,4294
11.500,4262
12.500,4323
13.500,4216
14.500,4289
15.500,4287
16.500,4125
17.500,4207
18.500,4180
19.500,4139
20.500,4145
21.500,4140
22.500,4346
23.500,4196
24.500,4214
25.500,4194
26.500,4334
27.500,4148
28.500,4210
29.500,4245
30.500,4246
31.500,4115
32.500,4120
33.500,4070
34.500,4100
35.500,4096
36.500,4269
37.500,4040
38.500,3930
39.500,3845
40.500,3639
41.500,3845
42.500,3679
43.500,3446
44.500,3252
45.500,3040
46.500,2967
47.500,2807
48.500,2766
49.500,2772
50.500,2706
51.500,2483
52.500,2471
53.500,2262
54.500,2140
55.500,2096
56.500,1900
57.500,1883
58.500,1768
59.500,1748
60.500,1623
61.500,1481
62.500,1519
63.500,1357
64.500,1383
65.500,1283
66.500,1171
67.500,1068
68.500,1119
69.500,1078
70.500,1085
71.500,1015
72.500,930
73.500,879
74.500,916
75.500,856
76.500,864
77.500,853
78.500,875
79.500,897
80.500,950
81.500,903
82.500,1015
83.500,1021
84.500,1056
85.500,964
86.500,989
87.500,1060
88.500,1066
89.500,1026
