Orientation,Slice1
-89.500,2547
-88.500,2390
-87.500,2398
-86.500,2459
-85.500,2401
-84.500,2358
-83.500,2389
-82.500,2220
-81.500,2350
-80.500,2249
-79.500,2183
-78.500,2159
-77.500,2149
-76.500,2097
-75.500,2130
-74.500,2087
-73.500,2134
-72.500,2118
-71.500,2146
-70.500,2162
-69.500,2117
-68.500,2086
-67.500,2146
-66.500,2158
-65.500,2203
-64.500,2082
-63.500,2065
-62.500,2048
-61.500,2063
-60.500,2039
-59.500,2074
-58.500,1994
-57.500,2049
-56.500,2133
-55.500,2075
-54.500,2138
-53.500,2229
-52.500,2188
-51.500,2225
-50.500,2389
-49.500,2163
-48.500,2350
-47.500,2396
-46.500,2389
-45.500,2423
-44.500,2448
-43.500,2422
-42.500,2404
-41.500,2490
-40.500,2381
-39.500,2523
-38.500,2511
-37.500,2567
-36.500,2554
-35.500,2578
-34.500,2556
-33.500,2648
-32.500,2672
-31.500,2684
-30.500,2753
-29.500,2655
-28.500,2911
-27.500,2919
-26.500,3001
-25.500,3084
-24.500,3159
-23.500,3154
-22.500,3370
-21.500,3489
-20.500,3435
-19.500,3573
-18.500,3794
-17.500,3925
-16.500,3922
-15.500,4234
-14.500,4334
-13.500,4462
-12.500,4512
-11.500,4687
-10.500,4848
-9.500,4919
-8.500,4964
-7.500,4948
-6.500,5040
-5.500,5260
-4.500,5452
-3.500,5936
-2.500,5956
-1.500,6043
-0.500,6256
0.500,6194
1.500,6224
2.500,6190
3.500,6237
4.500,6055
5.500,6271
6.500,6218
7.500,6041
8.500,5831
9.500,5908
10.500,5744
11.500,5757
12.500,5510
13.500,5185
14.500,5118
15.500,5063
16.500,4907
17.500,4737
18.500,4711
19.500,4513
20.500,4519
21.500,4362
22.500,4283
23.500,4195
24.500,4098
25.500,4047
26.500,3982
27.500,3986
28.500,3897
29.500,3769
30.500,3601
31.500,3687
32.500,3410
33.500,3395
34.500,3226
35.500,3197
36.500,3195
37.500,3139
38.500,3059
39.500,3114
40.500,2866
41.500,2911
42.500,2878
43.500,2859
44.500,2819
45.500,2744
46.500,2686
47.500,2598
48.500,2661
49.500,2617
50.500,2465
51.500,2500
52.500,2345
53.500,2249
54.500,2376
55.500,2275
56.500,2247
57.500,2151
58.500,2097
59.500,2185
60.500,2118
61.500,2086
62.500,2051
63.500,2048
64.500,2037
65.500,2049
66.500,2134
67.500,2096
68.500,2068
69.500,2070
70.500,2007
71.500,2106
72.500,2070
73.500,2118
74.500,2044
75.500,2038
76.500,2178
77.500,2172
78.500,2253
79.500,2214
80.500,2243
81.500,2203
82.500,2352
83.500,2379
84.500,2346
85.500,2363
86.500,2470
87.500,2421
88.500,2473
89.500,2528
