Orientation,Slice1
-89.500,393
-88.500,419
-87.500,372
-86.500,390
-85.500,392
-84.500,372
-83.500,402
-82.500,359
-81.500,377
-80.500,394
-79.500,405
-78.500,413
-77.500,456
-76.500,421
-75.500,445
-74.500,465
-73.500,461
-72.500,479
-71.500,559
-70.500,603
-69.500,606
-68.500,664
-67.500,661
-66.500,653
-65.500,721
-64.500,706
-63.500,734
-62.500,819
-61.500,874
-60.500,952
-59.500,949
-58.500,1024
-57.500,1123
-56.500,1113
-55.500,1249
-54.500,1270
-53.500,1357
-52.500,1404
-51.500,1494
-50.500,1604
-49.500,1634
-48.500,1682
-47.500,1747
-46.500,1808
-45.500,1876
-44.500,1954
-43.500,2079
-42.500,2189
-41.500,2340
-40.500,2413
-39.500,2487
-38.500,2617
-37.500,2644
-36.500,2850
-35.500,2878
-34.500,3034
-33.500,3075
-32.500,3109
-31.500,3093
-30.500,3169
-29.500,3181
-28.500,3312
-27.500,3319
-26.500,3273
-25.500,3248
-24.500,3380
-23.500,3442
-22.500,3514
-21.500,3477
-20.500,3469
-19.500,3444
-18.500,3381
-17.500,3298
-16.500,3384
-15.500,3286
-14.500,3343
-13.500,3448
-12.500,3202
-11.500,3233
-10.500,3215
-9.500,3187
-8.500,3133
-7.500,3017
-6.500,2839
-5.500,2920
-4.500,2887
-3.500,2795
-2.500,2654
-1.500,2517
-0.500,2443
0.500,2345
1.500,2127
2.500,2040
3.500,1929
4.500,2028
5.500,1973
6.500,1793
7.500,1706
8.500,1657
9.500,1634
10.500,1620
11.500,1552
12.500,1402
13.500,1377
14.500,1267
15.500,1178
16.500,1187
17.500,1099
18.500,1087
19.500,1071
20.500,1045
21.500,1053
22.500,897
23.500,811
24.500,810
25.500,792
26.500,757
27.500,654
28.500,701
29.500,694
30.500,641
31.500,562
32.500,540
33.500,521
34.500,448
35.500,461
36.500,448
37.500,420
38.500,367
39.500,463
40.500,418
41.500,405
42.500,456
43.500,436
44.500,430
45.500,438
46.500,396
47.500,396
48.500,360
49.500,292
50.500,321
51.500,307
52.500,285
53.500,296
54.500,295
55.500,287
56.500,349
57.500,296
58.500,323
59.500,278
60.500,311
61.500,293
62.500,297
63.500,289
64.500,287
65.500,262
66.500,253
67.500,275
68.500,288
69.500,295
70.500,287
71.500,238
72.500,289
73.500,277
74.500,277
75.500,312
76.500,319
77.500,287
78.500,303
79.500,299
80.500,316
81.500,299
82.500,327
83.500,384
84.500,346
85.500,340
86.500,335
87.500,334
88.500,376
89.500,367
